graph_id,condition,n_valid,n_cases,unweighted_prevalence,weighted_prevalence,weighted_population_denominator,kish_effective_n,ses_definition,ses_category
2023_17_education_binary_higher,CURRENT_ASTHMA,3662,342,0.09339158929546695,0.09356975431015609,6179525.730524715,1858.4681084788726,education_binary,higher
2023_17_education_binary_higher,SKIN_CANCER,3672,235,0.06399782135076253,0.05310617175903273,6203664.923699155,1864.933469510897,education_binary,higher
2023_17_education_binary_higher,OTHER_CANCER,3673,344,0.09365641165260005,0.0850675352679697,6206936.867865218,1865.7517945883124,education_binary,higher
2023_17_education_binary_higher,COPD,3673,180,0.049006261911244214,0.050323513557475864,6200300.641427642,1866.1319521172447,education_binary,higher
2023_17_education_binary_higher,DEPRESSIVE_DISORDER,3672,680,0.18518518518518517,0.17416603266413871,6195382.329014555,1863.4471048894557,education_binary,higher
2023_17_education_binary_higher,KIDNEY_DISEASE,3675,144,0.03918367346938775,0.031259904729225726,6198798.64347223,1865.3133784830281,education_binary,higher
2023_17_education_binary_higher,ARTHRITIS,3670,954,0.25994550408719347,0.23778449697889995,6195989.680256588,1861.9104392041463,education_binary,higher
2023_17_education_binary_higher,DIABETES,3677,402,0.10932825673103073,0.10989110112782033,6208963.166657899,1867.0923876768707,education_binary,higher
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,3955,452,0.11428571428571428,0.08930182823580052,2324744.757588458,2436.9388235754054,education_binary,lower
2023_18_education_binary_lower,STROKE,4017,259,0.06447597709733632,0.049420981376113476,2359234.5450127423,2477.899286057084,education_binary,lower
2023_18_education_binary_lower,CURRENT_ASTHMA,4002,448,0.111944027986007,0.11663602754320819,2349177.1436220827,2467.8428100576066,education_binary,lower
2023_18_education_binary_lower,SKIN_CANCER,3997,269,0.06730047535651738,0.047800257911809634,2351751.8113398,2465.992934579083,education_binary,lower
2023_18_education_binary_lower,OTHER_CANCER,4007,440,0.10980783628649862,0.08356795030197349,2356775.030182028,2473.5252991690613,education_binary,lower
2023_18_education_binary_lower,COPD,4009,558,0.13918682963332502,0.11159378636135729,2355106.3235951173,2474.3138884279942,education_binary,lower
2023_18_education_binary_lower,DEPRESSIVE_DISORDER,4005,959,0.23945068664169789,0.2499741636441461,2347789.593506447,2468.4324802491806,education_binary,lower
2023_18_education_binary_lower,KIDNEY_DISEASE,4015,272,0.06774595267745953,0.050054343972436396,2359226.2732396866,2477.801456217455,education_binary,lower
2023_18_education_binary_lower,ARTHRITIS,4018,1570,0.390741662518666,0.30713694643002104,2355218.3531172248,2479.450826706685,education_binary,lower
2023_18_education_binary_lower,DIABETES,4023,749,0.1861794680586627,0.14494604372675596,2360332.2227935097,2480.885925224625,education_binary,lower
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,6853,567,0.08273748723186926,0.06747950522099362,2913884.5767084328,4356.747628042884,education_binary,higher
2023_18_education_binary_higher,STROKE,6884,248,0.03602556653108658,0.02956742151674499,2922977.504341676,4373.965754550705,education_binary,higher
2023_18_education_binary_higher,CURRENT_ASTHMA,6833,758,0.1109322405971023,0.11309717584349538,2897575.3437886797,4336.803916589591,education_binary,higher
2023_18_education_binary_higher,SKIN_CANCER,6854,562,0.08199591479428071,0.05593640525546012,2907620.7157806703,4364.348617928523,education_binary,higher
2023_18_education_binary_higher,OTHER_CANCER,6874,818,0.11899912714576666,0.09085766117431726,2919970.472940205,4370.9928024525,education_binary,higher
2023_18_education_binary_higher,COPD,6879,518,0.07530164268062219,0.06219154618387645,2921761.1270393035,4372.74107732831,education_binary,higher
2023_18_education_binary_higher,DEPRESSIVE_DISORDER,6871,1510,0.2197642264590307,0.23451125104761555,2913427.5072977277,4368.125945223392,education_binary,higher
2023_18_education_binary_higher,KIDNEY_DISEASE,6887,365,0.052998402787861186,0.04049682801324875,2924665.038548516,4378.073657971593,education_binary,higher
2023_18_education_binary_higher,ARTHRITIS,6870,2339,0.3404657933042213,0.2803773042955099,2917695.6535462127,4361.937931459651,education_binary,higher
2023_18_education_binary_higher,DIABETES,6891,1020,0.14801915542011318,0.12082824490989467,2927407.400902169,4377.190802014861,education_binary,higher
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,3351,314,0.09370337212772306,0.07398211443471919,946732.07188418,1894.414348103335,education_binary,lower
2023_19_education_binary_lower,STROKE,3383,144,0.042565770026603604,0.034709366801637664,954362.5785142465,1913.9197001053008,education_binary,lower
2023_19_education_binary_lower,CURRENT_ASTHMA,3378,332,0.09828300769686205,0.09402511537323384,953928.5140585159,1912.0047900576767,education_binary,lower
2023_19_education_binary_lower,SKIN_CANCER,3369,202,0.0599584446423271,0.05147900711513967,950777.6149213671,1907.447371674036,education_binary,lower
2023_19_education_binary_lower,OTHER_CANCER,3374,336,0.0995850622406639,0.0832425192355292,953326.8865282816,1910.8041574611068,education_binary,lower
2023_19_education_binary_lower,COPD,3382,332,0.09816676522767594,0.08313933932927532,952306.1148573058,1915.3928096192935,education_binary,lower
2023_19_education_binary_lower,DEPRESSIVE_DISORDER,3375,634,0.18785185185185185,0.19588270323089046,953611.0914542208,1911.041125505496,education_binary,lower
2023_19_education_binary_lower,KIDNEY_DISEASE,3379,175,0.05179047055341817,0.04358098381302187,953227.4042812472,1911.2445247455366,education_binary,lower
2023_19_education_binary_lower,ARTHRITIS,3380,1091,0.3227810650887574,0.273208088956635,952715.732245866,1911.749865699404,education_binary,lower
2023_19_education_binary_lower,DIABETES,3387,496,0.14644227930321818,0.12424182922729372,954959.9079951739,1915.5772134707386,education_binary,lower
2023_19_education_binary_higher,ISCHEMIC_HEART_DISEASE,5408,399,0.07377958579881656,0.05794741239585821,1521476.9280722209,3251.827978684372,education_binary,higher
2023_19_education_binary_higher,STROKE,5441,178,0.03271457452674141,0.02314578504624135,1529646.349830443,3274.440810133349,education_binary,higher
2023_19_education_binary_higher,CURRENT_ASTHMA,5420,492,0.0907749077490775,0.08616873487348344,1524835.5466178814,3262.0347034853057,education_binary,higher
2023_19_education_binary_higher,SKIN_CANCER,5431,456,0.0839624378567483,0.06465346527522503,1527021.5454421695,3268.9646643403344,education_binary,higher
2023_19_education_binary_higher,OTHER_CANCER,5435,598,0.11002759889604416,0.0921607797031646,1526948.1455299496,3270.366377017399,education_binary,higher
2023_19_education_binary_higher,COPD,5433,338,0.06221240566905945,0.046408977101828286,1527633.6399471636,3268.9972132936505,education_binary,higher
2023_19_education_binary_higher,DEPRESSIVE_DISORDER,5434,1020,0.18770702981229298,0.19007048875312188,1527916.5650338277,3270.8377727093907,education_binary,higher
2023_19_education_binary_higher,KIDNEY_DISEASE,5433,236,0.04343824774526044,0.033891696681696594,1528126.1860062168,3272.3520321516835,education_binary,higher
2023_19_education_binary_higher,ARTHRITIS,5443,1707,0.31361381591034354,0.269237613686459,1530144.7918678175,3275.249549322708,education_binary,higher
2023_19_education_binary_higher,DIABETES,5446,701,0.12871832537642305,0.10684002613660926,1530743.2954150585,3277.6976446023823,education_binary,higher
2023_20_education_binary_lower,ISCHEMIC_HEART_DISEASE,2759,280,0.10148604566872055,0.0673873759613351,798382.2548905439,1424.8247206896297,education_binary,lower
2023_20_education_binary_lower,STROKE,2811,140,0.04980434009249377,0.03296111868960492,817903.6961210824,1446.1592756351567,education_binary,lower
2023_20_education_binary_lower,CURRENT_ASTHMA,2783,282,0.1013295005389867,0.10018631816004836,807295.894590644,1424.3413833625175,education_binary,lower
2023_20_education_binary_lower,SKIN_CANCER,2790,193,0.06917562724014337,0.049013219133266804,813716.4986637668,1435.300867428866,education_binary,lower
2023_20_education_binary_lower,OTHER_CANCER,2792,285,0.10207736389684814,0.07482161519691627,812952.7681635797,1434.004529897702,education_binary,lower
2023_20_education_binary_lower,COPD,2800,313,0.11178571428571428,0.08049145727774054,813686.4246296021,1437.065724846366,education_binary,lower
2023_20_education_binary_lower,DEPRESSIVE_DISORDER,2796,570,0.20386266094420602,0.2285149218112952,812277.3485078032,1434.9979497689612,education_binary,lower
2023_20_education_binary_lower,KIDNEY_DISEASE,2801,126,0.04498393430917529,0.02956690030878256,813838.8586189054,1440.0364588994307,education_binary,lower
2023_20_education_binary_lower,ARTHRITIS,2795,951,0.3402504472271914,0.26111678106856423,811952.0073862256,1432.9702035486125,education_binary,lower
2023_20_education_binary_lower,DIABETES,2813,428,0.15215072875933167,0.12371571763398286,815755.9802545604,1448.8273571434795,education_binary,lower
2023_20_education_binary_higher,ISCHEMIC_HEART_DISEASE,6976,567,0.08127866972477064,0.06235587497418357,1430853.9348293971,4026.188328089858,education_binary,higher
2023_20_education_binary_higher,STROKE,7011,230,0.03280559121380688,0.02803251250455134,1436937.8026010753,4049.1753819890328,education_binary,higher
2023_20_education_binary_higher,CURRENT_ASTHMA,6968,650,0.09328358208955224,0.0988046862565576,1424147.2720254986,4030.691049134976,education_binary,higher
2023_20_education_binary_higher,SKIN_CANCER,6988,571,0.08171150543789353,0.062479231145997995,1431910.790568537,4036.0989618717845,education_binary,higher
2023_20_education_binary_higher,OTHER_CANCER,7003,776,0.11080965300585463,0.09201294160044592,1435316.3324697185,4049.6739004429105,education_binary,higher
2023_20_education_binary_higher,COPD,7014,473,0.06743655546050756,0.054657460251219425,1437413.4464836894,4053.4551479270094,education_binary,higher
2023_20_education_binary_higher,DEPRESSIVE_DISORDER,7004,1322,0.18874928612221586,0.2017423776231627,1434910.1128635977,4044.7073205321603,education_binary,higher
2023_20_education_binary_higher,KIDNEY_DISEASE,7015,295,0.042052744119743406,0.03174394471163042,1436691.6937106103,4053.503533183393,education_binary,higher
2023_20_education_binary_higher,ARTHRITIS,6999,2230,0.31861694527789686,0.26145282275556486,1433920.6152204366,4040.379058147769,education_binary,higher
2023_20_education_binary_higher,DIABETES,7025,905,0.1288256227758007,0.10892773551619309,1439056.085461412,4056.2504184802087,education_binary,higher
2023_22_education_binary_lower,ISCHEMIC_HEART_DISEASE,2022,275,0.13600395647873392,0.10609502195509919,1655500.4373946649,1196.423085041921,education_binary,lower
2023_22_education_binary_lower,STROKE,2061,189,0.09170305676855896,0.07060014591017148,1683453.1985610046,1220.4891048479506,education_binary,lower
2023_22_education_binary_lower,CURRENT_ASTHMA,2048,216,0.10546875,0.11954039688414979,1669904.9786836766,1209.7179487601281,education_binary,lower
2023_22_education_binary_lower,SKIN_CANCER,2046,116,0.056695992179863146,0.04671810191038232,1668997.2823376337,1209.4425310500208,education_binary,lower
2023_22_education_binary_lower,OTHER_CANCER,2053,184,0.08962493911349245,0.07443942823593658,1676717.7559298794,1214.6506675264698,education_binary,lower
2023_22_education_binary_lower,COPD,2054,300,0.1460564751703992,0.11354391184965326,1671219.1494332547,1217.4180999523755,education_binary,lower
2023_22_education_binary_lower,DEPRESSIVE_DISORDER,2048,507,0.24755859375,0.24629280035853732,1667299.6168560598,1210.9784360120107,education_binary,lower
2023_22_education_binary_lower,KIDNEY_DISEASE,2055,132,0.06423357664233577,0.04403747199107024,1679273.4731569747,1216.4678126311267,education_binary,lower
2023_22_education_binary_lower,ARTHRITIS,2050,828,0.40390243902439027,0.32817452171453315,1676227.231971772,1213.2337797691075,education_binary,lower
2023_22_education_binary_lower,DIABETES,2058,461,0.2240038872691934,0.1913018108430451,1680024.1589757712,1217.5870045082745,education_binary,lower
2023_22_education_binary_higher,ISCHEMIC_HEART_DISEASE,3271,270,0.08254356465912564,0.06636107788362781,1842468.0219744784,1916.7337694636444,education_binary,higher
2023_22_education_binary_higher,STROKE,3289,138,0.04195804195804196,0.030250866711673312,1852246.6684587884,1926.2448286386552,education_binary,higher
2023_22_education_binary_higher,CURRENT_ASTHMA,3261,268,0.0821833793314934,0.09392667845425981,1838499.1694596568,1907.3250716814196,education_binary,higher
2023_22_education_binary_higher,SKIN_CANCER,3279,220,0.06709362610551997,0.0495610940541496,1847604.4840861843,1919.9365684509455,education_binary,higher
2023_22_education_binary_higher,OTHER_CANCER,3284,353,0.10749086479902557,0.07868275028873842,1851192.8983279087,1924.1751920301676,education_binary,higher
2023_22_education_binary_higher,COPD,3282,233,0.07099329677026203,0.06310209421156203,1847583.5038195853,1920.5853929419552,education_binary,higher
2023_22_education_binary_higher,DEPRESSIVE_DISORDER,3278,850,0.2593044539353264,0.2671820496204606,1845458.7865698165,1917.7598488784902,education_binary,higher
2023_22_education_binary_higher,KIDNEY_DISEASE,3287,157,0.04776391846668695,0.03940537669860722,1851684.6100131255,1924.4783940144964,education_binary,higher
2023_22_education_binary_higher,ARTHRITIS,3283,1105,0.3365823941516905,0.2872135600643626,1847519.0266899595,1923.168183231901,education_binary,higher
2023_22_education_binary_higher,DIABETES,3293,510,0.1548739750986942,0.13218685045511555,1853948.6254445824,1928.4733874882595,education_binary,higher
2023_23_education_binary_lower,ISCHEMIC_HEART_DISEASE,3519,480,0.13640238704177324,0.09849708802640122,435626.50605499337,1673.7263670140285,education_binary,lower
2023_23_education_binary_lower,STROKE,3564,227,0.06369248035914703,0.05786860709353385,440221.37320770783,1695.3088769638457,education_binary,lower
2023_23_education_binary_lower,CURRENT_ASTHMA,3538,471,0.13312605992085924,0.1370929789112052,436025.9078409666,1681.627173216784,education_binary,lower
2023_23_education_binary_lower,SKIN_CANCER,3535,236,0.06676096181046676,0.04799495265891097,436672.9812898465,1681.136981506624,education_binary,lower
2023_23_education_binary_lower,OTHER_CANCER,3538,454,0.12832108535895986,0.09637646820910872,438210.8556929418,1683.4473861405952,education_binary,lower
2023_23_education_binary_lower,COPD,3554,571,0.1606640405177265,0.11707976302936951,439212.7122249296,1688.5777706628494,education_binary,lower
2023_23_education_binary_lower,DEPRESSIVE_DISORDER,3546,908,0.25606316976875354,0.2685596261371062,436915.5481456051,1686.4983651325933,education_binary,lower
2023_23_education_binary_lower,KIDNEY_DISEASE,3555,215,0.06047819971870605,0.04268296861983253,439386.4336019355,1694.5366030299122,education_binary,lower
2023_23_education_binary_lower,ARTHRITIS,3537,1569,0.44359626802374896,0.34155704827047517,437941.0382598204,1682.36519682341,education_binary,lower
2023_23_education_binary_lower,DIABETES,3558,650,0.18268690275435637,0.13180227646326922,439705.7989252701,1693.067093786042,education_binary,lower
2023_23_education_binary_higher,ISCHEMIC_HEART_DISEASE,8553,849,0.09926341634514206,0.06763636478402917,697738.6740785462,3926.931275327584,education_binary,higher
2023_23_education_binary_higher,STROKE,8598,369,0.042916957431960924,0.03075309394459938,700149.1869025325,3950.3602266158855,education_binary,higher
2023_23_education_binary_higher,CURRENT_ASTHMA,8550,1074,0.1256140350877193,0.12337046782220693,695149.4213051985,3917.739698333888,education_binary,higher
2023_23_education_binary_higher,SKIN_CANCER,8555,1005,0.11747516072472239,0.07880056703791104,698760.0887972612,3931.737978245031,education_binary,higher
2023_23_education_binary_higher,OTHER_CANCER,8572,1278,0.14909006066262248,0.1084863559772167,699337.9014891555,3939.7018484772025,education_binary,higher
2023_23_education_binary_higher,COPD,8591,702,0.08171342102199977,0.06687323302455869,699941.8291395787,3953.411924259527,education_binary,higher
2023_23_education_binary_higher,DEPRESSIVE_DISORDER,8585,1983,0.23098427489807805,0.2520150680475175,698364.364635679,3941.696592847635,education_binary,higher
2023_23_education_binary_higher,KIDNEY_DISEASE,8593,453,0.0527173280577214,0.035676699816651544,700462.6468557758,3946.8795536514776,education_binary,higher
2023_23_education_binary_higher,ARTHRITIS,8570,3540,0.4130688448074679,0.3174308973162376,697929.9418686749,3938.4700800001156,education_binary,higher
2023_23_education_binary_higher,DIABETES,8615,1091,0.12663958212420198,0.102777900357507,700902.3690514832,3976.4020430637543,education_binary,higher
2023_24_education_binary_lower,ISCHEMIC_HEART_DISEASE,5081,535,0.10529423341861838,0.06366776768629671,1676018.1887090956,1764.3627522479078,education_binary,lower
2023_24_education_binary_lower,STROKE,5139,331,0.06440941817474216,0.04511928931024686,1687813.9494454677,1780.5656691225306,education_binary,lower
2023_24_education_binary_lower,CURRENT_ASTHMA,5116,523,0.10222830336200156,0.1097814403856304,1685170.3380500935,1767.916292326617,education_binary,lower
2023_24_education_binary_lower,SKIN_CANCER,5117,365,0.07133085792456517,0.03699080352788575,1685376.2469760787,1770.6151182598649,education_binary,lower
2023_24_education_binary_lower,OTHER_CANCER,5135,602,0.1172346640701071,0.06222937014683961,1693627.6624019695,1779.9207178782412,education_binary,lower
2023_24_education_binary_lower,COPD,5122,589,0.11499414291292463,0.07480524245617236,1686689.0515636653,1768.9713193976595,education_binary,lower
2023_24_education_binary_lower,DEPRESSIVE_DISORDER,5120,920,0.1796875,0.17634350958777115,1678137.1193248415,1774.4767622180855,education_binary,lower
2023_24_education_binary_lower,KIDNEY_DISEASE,5130,299,0.05828460038986355,0.041536426694650505,1686591.387112872,1779.9745021614517,education_binary,lower
2023_24_education_binary_lower,ARTHRITIS,5130,1896,0.3695906432748538,0.239603871346673,1692686.44132732,1777.7321687314575,education_binary,lower
2023_24_education_binary_lower,DIABETES,5140,984,0.19143968871595332,0.1472438488694689,1688756.30074659,1782.5348715063917,education_binary,lower
2023_24_education_binary_higher,ISCHEMIC_HEART_DISEASE,11919,930,0.07802668009061163,0.051240485371738545,3137872.2786586382,4366.2483438911795,education_binary,higher
2023_24_education_binary_higher,STROKE,11962,445,0.03720113693362314,0.023807840035048124,3147084.974672797,4381.7125971619325,education_binary,higher
2023_24_education_binary_higher,CURRENT_ASTHMA,11912,1201,0.1008226997985225,0.10614347171030102,3134004.5794650167,4371.032781991596,education_binary,higher
2023_24_education_binary_higher,SKIN_CANCER,11931,1209,0.1013326628111642,0.053132187853236985,3140511.9534795657,4372.972480819612,education_binary,higher
2023_24_education_binary_higher,OTHER_CANCER,11936,1598,0.13388069705093833,0.08439202798530802,3141138.6898794724,4373.041659781254,education_binary,higher
2023_24_education_binary_higher,COPD,11946,729,0.06102461074836765,0.0454804911843512,3143623.5118879657,4376.044744237445,education_binary,higher
2023_24_education_binary_higher,DEPRESSIVE_DISORDER,11945,2187,0.183089158643784,0.17345029741711662,3140235.886826284,4377.621312320075,education_binary,higher
2023_24_education_binary_higher,KIDNEY_DISEASE,11954,527,0.04408566170319558,0.029650291099780745,3145640.5389720295,4378.490705161689,education_binary,higher
2023_24_education_binary_higher,ARTHRITIS,11932,4227,0.3542574589339591,0.2517476633739009,3138493.1834517275,4365.638076769764,education_binary,higher
2023_24_education_binary_higher,DIABETES,11971,1610,0.13449168824659594,0.10875432774546033,3147584.2097166553,4383.42829653418,education_binary,higher
2023_25_education_binary_lower,ISCHEMIC_HEART_DISEASE,2043,188,0.09202153695545766,0.0714752557407567,1883343.610068671,951.3688743749242,education_binary,lower
2023_25_education_binary_lower,STROKE,2064,69,0.03343023255813953,0.025203080514113647,1903636.5024867584,962.8511480261571,education_binary,lower
2023_25_education_binary_lower,CURRENT_ASTHMA,2054,276,0.13437195715676728,0.12699714144251162,1889945.121330042,961.5639231800569,education_binary,lower
2023_25_education_binary_lower,SKIN_CANCER,2059,110,0.053423992229237494,0.04526117148451551,1895897.623048142,958.4101788588399,education_binary,lower
2023_25_education_binary_lower,OTHER_CANCER,2064,186,0.09011627906976744,0.07012234504221676,1898036.394003248,959.550300544567,education_binary,lower
2023_25_education_binary_lower,COPD,2060,213,0.10339805825242719,0.08442024189534468,1894497.8149104794,956.9979680237481,education_binary,lower
2023_25_education_binary_lower,DEPRESSIVE_DISORDER,2047,469,0.22911577918905715,0.22497827931794612,1887189.6469256345,954.703656028917,education_binary,lower
2023_25_education_binary_lower,KIDNEY_DISEASE,2065,84,0.04067796610169491,0.029591101666238028,1897893.2929660778,960.5440888250856,education_binary,lower
2023_25_education_binary_lower,ARTHRITIS,2054,652,0.317429406037001,0.27531296986542164,1896843.8844805895,957.0506546895253,education_binary,lower
2023_25_education_binary_lower,DIABETES,2066,309,0.14956437560503388,0.1310606209842962,1903209.9739387226,962.5457777655993,education_binary,lower
2023_25_education_binary_higher,ISCHEMIC_HEART_DISEASE,7344,454,0.06181917211328976,0.04924518365269057,3752403.847155177,3508.756039382909,education_binary,higher
2023_25_education_binary_higher,STROKE,7363,218,0.029607496944180363,0.022957683417419304,3759259.622365024,3513.4472975935923,education_binary,higher
2023_25_education_binary_higher,CURRENT_ASTHMA,7318,841,0.11492210986608363,0.11347890071625612,3737023.774399138,3490.598524159538,education_binary,higher
2023_25_education_binary_higher,SKIN_CANCER,7353,689,0.093703250373997,0.0783733262264697,3758620.890814382,3515.688400092485,education_binary,higher
2023_25_education_binary_higher,OTHER_CANCER,7353,858,0.11668706650346797,0.09615557292822664,3756068.9129928537,3513.5738422406635,education_binary,higher
2023_25_education_binary_higher,COPD,7364,375,0.05092341118957089,0.04658459106216975,3760229.2136403117,3515.3806495606905,education_binary,higher
2023_25_education_binary_higher,DEPRESSIVE_DISORDER,7346,1642,0.22352300571739722,0.22374010194852634,3745938.2965888763,3504.097339201678,education_binary,higher
2023_25_education_binary_higher,KIDNEY_DISEASE,7355,273,0.037117607070020396,0.03396118523523936,3754035.772106098,3519.302857839723,education_binary,higher
2023_25_education_binary_higher,ARTHRITIS,7342,2088,0.2843911740670117,0.25499116168376124,3749067.4691424733,3507.6516709867824,education_binary,higher
2023_25_education_binary_higher,DIABETES,7381,659,0.08928329494648421,0.0809708304178698,3765155.7601312865,3526.93579402362,education_binary,higher
2023_26_education_binary_lower,ISCHEMIC_HEART_DISEASE,2804,334,0.11911554921540657,0.08052134160260484,2991021.3810786903,1497.662452765915,education_binary,lower
2023_26_education_binary_lower,STROKE,2853,180,0.06309148264984227,0.04434171234975193,3031908.2393706017,1516.7933882059065,education_binary,lower
2023_26_education_binary_lower,CURRENT_ASTHMA,2828,314,0.11103253182461104,0.10867311500984983,3006169.6093433457,1504.0163440539977,education_binary,lower
2023_26_education_binary_lower,SKIN_CANCER,2845,178,0.06256590509666081,0.035813897897300793,3028572.676320419,1512.677576318167,education_binary,lower
2023_26_education_binary_lower,OTHER_CANCER,2845,338,0.118804920913884,0.0828540034818298,3029916.9554303675,1513.2823385432557,education_binary,lower
2023_26_education_binary_lower,COPD,2850,434,0.15228070175438596,0.12063799226064313,3031560.131626725,1516.0505999230152,education_binary,lower
2023_26_education_binary_lower,DEPRESSIVE_DISORDER,2845,716,0.2516695957820738,0.2505576835652572,3024762.41334893,1513.059761130284,education_binary,lower
2023_26_education_binary_lower,KIDNEY_DISEASE,2849,186,0.06528606528606529,0.04883985824539525,3034240.718566743,1516.4600452966329,education_binary,lower
2023_26_education_binary_lower,ARTHRITIS,2845,1153,0.40527240773286466,0.30172734543401003,3022588.167328327,1514.7082476216517,education_binary,lower
2023_26_education_binary_lower,DIABETES,2855,474,0.1660245183887916,0.1404011223446998,3035697.685104048,1518.906016368342,education_binary,lower
2023_26_education_binary_higher,ISCHEMIC_HEART_DISEASE,6999,604,0.08629804257751107,0.0650074442641091,4861359.733297831,3712.1036372605004,education_binary,higher
2023_26_education_binary_higher,STROKE,7033,297,0.04222948954926774,0.0350108466917565,4877931.10163339,3732.5224823943745,education_binary,higher
2023_26_education_binary_higher,CURRENT_ASTHMA,6987,793,0.11349649348790611,0.11150884688160298,4836385.761995502,3704.1951033558216,education_binary,higher
2023_26_education_binary_higher,SKIN_CANCER,7015,661,0.09422665716322166,0.06309023853112185,4876555.178032147,3724.5530810456094,education_binary,higher
2023_26_education_binary_higher,OTHER_CANCER,7025,996,0.141779359430605,0.09939514097522378,4877144.605212623,3727.3923195391603,education_binary,higher
2023_26_education_binary_higher,COPD,7031,530,0.075380457971839,0.06545928359043181,4878768.728831671,3728.2054498936463,education_binary,higher
2023_26_education_binary_higher,DEPRESSIVE_DISORDER,7011,1596,0.22764227642276422,0.23689419323818825,4860599.452658812,3716.8370250501625,education_binary,higher
2023_26_education_binary_higher,KIDNEY_DISEASE,7031,361,0.05134404778836581,0.03805553950334098,4880604.434607061,3729.7550816386024,education_binary,higher
2023_26_education_binary_higher,ARTHRITIS,7023,2510,0.357397123736295,0.2930864721258675,4876923.902073939,3725.5909871553768,education_binary,higher
2023_26_education_binary_higher,DIABETES,7034,942,0.13392095535968154,0.11362184339757357,4877921.954903837,3729.461716547139,education_binary,higher
2023_27_education_binary_lower,ISCHEMIC_HEART_DISEASE,4091,417,0.10193106819848448,0.07099746780600134,1421761.7112077605,1904.773060248316,education_binary,lower
2023_27_education_binary_lower,STROKE,4140,213,0.05144927536231884,0.03574834547032705,1435216.2897297316,1930.7493932921084,education_binary,lower
2023_27_education_binary_lower,CURRENT_ASTHMA,4123,367,0.08901285471743876,0.08868455262229606,1430852.4341895685,1920.0454175459624,education_binary,lower
2023_27_education_binary_lower,SKIN_CANCER,4124,229,0.05552861299709021,0.04155512316494928,1431056.9208271704,1923.2453402624828,education_binary,lower
2023_27_education_binary_lower,OTHER_CANCER,4133,439,0.10621824340672635,0.07756796690954787,1434280.861324489,1926.5803301837668,education_binary,lower
2023_27_education_binary_lower,COPD,4133,362,0.08758770868618437,0.059965725159207436,1432186.5804756146,1930.6205047628387,education_binary,lower
2023_27_education_binary_lower,DEPRESSIVE_DISORDER,4115,891,0.21652490886998785,0.2353208595330844,1423353.015716671,1915.738574243154,education_binary,lower
2023_27_education_binary_lower,KIDNEY_DISEASE,4137,209,0.05051970026589316,0.03441951302515581,1436242.3642196036,1929.7278588869876,education_binary,lower
2023_27_education_binary_lower,ARTHRITIS,4119,1179,0.28623452294246177,0.21247392498175188,1427873.6805381486,1919.3985309904938,education_binary,lower
