graph_id,source_condition,target_condition,association,standard_error,p_value,n_complete,source_cases,target_cases,cooccurring_cases,weighted_n,kish_effective_n,weighted_source_prevalence,weighted_target_prevalence,weighted_joint_prevalence,estimator,inference_scope,pair_eligible,exclusion_reason,q_value,edge_present,ses_definition,ses_category
2023_17_education_binary_higher,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.13910478144508764,,,3652,205,946,108,6158839.6707667075,1853.7601873875096,0.046068082316771085,0.2374769777243219,0.0233491451799212,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,ISCHEMIC_HEART_DISEASE,DIABETES,0.2298325541417157,,,3659,205,398,74,6171813.157168019,1858.9463061693796,0.04597124470612875,0.10922238396970943,0.020034379185693216,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,STROKE,CURRENT_ASTHMA,0.03157735551858256,,,3658,97,342,16,6172863.125491627,1855.9734778188501,0.024888505358127023,0.09367074769091603,0.0037646585498642537,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,STROKE,SKIN_CANCER,0.0051875188184922925,,,3668,97,235,10,6197002.318666066,1862.439257035648,0.02479155712287249,0.05316326798541046,0.0014989689913596635,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,STROKE,OTHER_CANCER,0.014446575670607862,,,3669,96,344,14,6200274.262832129,1863.2576691782908,0.024668651268954327,0.08515894596443299,0.002726219411181909,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,STROKE,COPD,0.1233940780776994,,,3669,96,180,19,6193638.036394553,1863.6365757464823,0.024699017758093546,0.050377647443366605,0.005433158178026423,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,STROKE,DEPRESSIVE_DISORDER,0.015848276382726317,,,3668,96,677,25,6188719.723981466,1860.9523630621604,0.023884237380747162,0.17341389969737436,0.005058025208727571,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,STROKE,KIDNEY_DISEASE,0.010069613481995806,,,3672,97,143,10,6195279.593300967,1863.8152473104155,0.0247984509270427,0.0308795652789282,0.0010366577292265232,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,STROKE,ARTHRITIS,0.13347189584431546,,,3666,97,951,53,6189327.0752235,1859.4166050433757,0.024822300567826316,0.23736247590828372,0.01472711235515213,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,STROKE,DIABETES,0.1036487971634447,,,3673,97,400,35,6202300.56162481,1864.5978768902946,0.0247703792241787,0.10910466580145374,0.007725053476150905,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,CURRENT_ASTHMA,SKIN_CANCER,-0.02256100036151678,,,3652,341,235,20,6168466.723624248,1853.7205402333818,0.0936060017260818,0.05340920357269689,0.003521818538288197,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,CURRENT_ASTHMA,OTHER_CANCER,0.014749667315254568,,,3653,342,344,38,6171738.66779031,1854.53897780728,0.09368781399901796,0.08555268609619057,0.009217394683660273,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,CURRENT_ASTHMA,COPD,0.12433882519458107,,,3654,340,179,52,6165895.905834124,1855.3380206119625,0.093376567128647,0.050580689599118184,0.012650995356958818,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.11058377036042032,,,3654,340,673,105,6163192.869213471,1853.5423191692582,0.09318681275322811,0.17262053979425535,0.028234555279202208,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.040179546694863906,,,3656,342,143,24,6165815.7191897575,1854.9879315987762,0.09377781151631112,0.03140350237068052,0.004987784965743688,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,CURRENT_ASTHMA,ARTHRITIS,0.10107261103571621,,,3650,342,948,145,6160791.480181681,1850.6979998343552,0.09385428905011958,0.23622807878832872,0.03469110028949654,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,CURRENT_ASTHMA,DIABETES,0.04620807971829681,,,3657,342,399,54,6173764.966582991,1855.8790737797926,0.09365706460939548,0.10898597455703175,0.014402597021778409,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,SKIN_CANCER,OTHER_CANCER,0.2288427962451374,,,3663,231,340,82,6195877.860964751,1861.0056864414264,0.05254062356864515,0.08448901760830627,0.01863939083017887,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,SKIN_CANCER,COPD,0.04922156837664341,,,3663,235,180,23,6189241.634527174,1861.382219422082,0.05322992935605794,0.05041343218023302,0.005101168120264786,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.024326859273646383,,,3662,233,677,33,6184323.322114088,1858.6992126865007,0.05302453524303985,0.17415001131704697,0.007166910683517048,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,SKIN_CANCER,KIDNEY_DISEASE,0.08388953263208206,,,3665,234,144,24,6187739.636571763,1860.5642053166234,0.05320742529732602,0.031315773838531034,0.004945628782640407,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,SKIN_CANCER,ARTHRITIS,0.11088569941303673,,,3660,235,948,109,6184930.6733561205,1857.1651752092703,0.05326703117186009,0.23729458127663128,0.023233511819996645,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,SKIN_CANCER,DIABETES,0.04937012087734848,,,3668,235,401,35,6198227.530005809,1862.5300586530489,0.05315275913615022,0.10952920226740608,0.009280709994060046,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,OTHER_CANCER,COPD,0.09031638087918228,,,3664,343,180,36,6192513.578693236,1862.2004050053997,0.08515505382181755,0.050386795188126804,0.009804823136533707,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,OTHER_CANCER,DEPRESSIVE_DISORDER,0.015366638769215844,,,3663,343,677,68,6187595.26628015,1859.517612354919,0.08519648309339203,0.17399700942042176,0.016450288201540073,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,OTHER_CANCER,KIDNEY_DISEASE,0.15037655931284497,,,3666,343,143,39,6191011.580737826,1861.3824561056676,0.08525095027346512,0.031189236056230883,0.009958571267613119,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,OTHER_CANCER,ARTHRITIS,0.15777877019067327,,,3661,344,947,171,6188202.617522183,1857.9838784300186,0.08532506990286717,0.23706246906071582,0.038972834774819685,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,OTHER_CANCER,DIABETES,0.10232860455371763,,,3668,343,398,62,6201176.103923494,1863.1636400470375,0.08477151308895992,0.10951060179833436,0.01818418352674608,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,COPD,DEPRESSIVE_DISORDER,0.06214157533190633,,,3664,180,679,63,6181752.504323964,1860.3172349541094,0.05047450753990236,0.1743505429291343,0.013961819459693854,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,COPD,KIDNEY_DISEASE,0.0908336754833498,,,3666,180,144,24,6184375.354300249,1861.7636895220471,0.05045310084103309,0.03133280952875162,0.00504450329605101,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,COPD,ARTHRITIS,0.22681545928853403,,,3662,179,951,108,6182694.353968997,1858.921821897477,0.0501767852519158,0.23778610101211825,0.03301165844605327,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,COPD,DIABETES,0.04253481074195209,,,3668,180,400,43,6194539.877485918,1863.5416150004887,0.05037031314034342,0.10993039963600831,0.008447140677658577,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.10309099147075863,,,3666,679,144,54,6181672.317679597,1859.9670729275729,0.17404377827390305,0.031346510308610485,0.012266609030342492,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,DEPRESSIVE_DISORDER,ARTHRITIS,0.0975374289288917,,,3660,677,952,231,6176648.078671521,1855.6765069033402,0.1740616754801818,0.23747592951962165,0.057072868537500945,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,DEPRESSIVE_DISORDER,DIABETES,0.010939746522501965,,,3667,679,400,88,6189621.565072831,1860.8578758132069,0.17395238305119506,0.10963259925261709,0.020366477357612336,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,KIDNEY_DISEASE,ARTHRITIS,0.11388058231962096,,,3663,144,952,80,6180064.393129196,1857.5408536742652,0.031354666020313206,0.2376484396178968,0.01589888928416438,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_17_education_binary_higher,KIDNEY_DISEASE,DIABETES,0.18037519658270704,,,3670,144,399,51,6193037.879530506,1862.7233782458266,0.03128898269314083,0.10926310197582041,0.013215461396428804,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_17_education_binary_higher,ARTHRITIS,DIABETES,0.17621794143409278,,,3665,952,402,193,6190228.916314864,1859.322792330296,0.23787538639606934,0.1102236780691309,0.049716679941956325,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,STROKE,0.24000884370482795,,,3946,450,244,92,2321457.4139486426,2431.530293118367,0.08911166838098983,0.04724705366120935,0.01871816590738632,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.06736434482641172,,,3929,446,437,76,2310561.9623677228,2420.391693824221,0.08924962502524811,0.11615493728027185,0.016520534998897062,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.09233471403154907,,,3923,444,263,55,2311747.3891252186,2417.0400792951764,0.0885004438910586,0.04753547148066027,0.009787103995137793,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.13608810281290443,,,3933,446,430,92,2316937.616097758,2424.710388275213,0.0887430984519627,0.08292894899915203,0.0180317804283684,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,COPD,0.2228626899958933,,,3933,447,542,148,2314279.761332074,2423.9820736743804,0.08879834451277824,0.11024301454671688,0.029643867085933875,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.07616592319086314,,,3931,450,933,150,2309492.067290931,2420.255891375904,0.0896922663908442,0.2484630635595157,0.03168977370599743,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.16142571987021073,,,3941,447,260,75,2319349.207491871,2428.9187975380055,0.08908295258347539,0.04905154759033523,0.014301144024770764,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.1871893080566134,,,3940,451,1528,284,2313678.2465091217,2427.8888268515943,0.0893657422481214,0.30380817734795856,0.05170859506025327,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,ISCHEMIC_HEART_DISEASE,DIABETES,0.18290496272919765,,,3946,450,724,164,2319393.9274008255,2430.2127490415237,0.08913918811077697,0.14237173435843037,0.03090246571897729,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,STROKE,CURRENT_ASTHMA,0.0012186993653444946,,,3989,257,446,36,2343638.1599189844,2459.482002859296,0.049161550866015404,0.1166264146599707,0.005818108741908068,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,STROKE,SKIN_CANCER,0.04179514998207824,,,3983,254,269,26,2345456.0892236223,2456.6845189948567,0.0490841483093058,0.047928564360298284,0.004281387575862559,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,STROKE,OTHER_CANCER,0.06730715682509927,,,3993,253,439,43,2350479.3080658508,2464.2119077415346,0.048972888440337585,0.08365802966780059,0.00811875395953772,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,STROKE,COPD,0.07966348587981449,,,3994,255,554,65,2348502.23404596,2464.4524386654098,0.04924755662269405,0.11135773925444788,0.010906715171269607,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,STROKE,DEPRESSIVE_DISORDER,0.06054009691071374,,,3990,257,953,89,2341589.6617597183,2458.8377033039937,0.04955184399137605,0.24946580251578443,0.018046458088359262,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,STROKE,KIDNEY_DISEASE,0.1191449229311833,,,4000,254,272,46,2352622.18369053,2467.941988655022,0.04905954584064736,0.05019485245365785,0.008081559725994546,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,STROKE,ARTHRITIS,0.1175932287520928,,,4002,258,1561,159,2348168.0339334058,2468.8592690828,0.04956385534096486,0.3066380645991772,0.02696661714872239,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,STROKE,DIABETES,0.13180198453308123,,,4007,259,745,99,2353281.9036096907,2470.3044657185314,0.049545992059902635,0.14477521051342407,0.01723722566700594,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,CURRENT_ASTHMA,SKIN_CANCER,0.030560151246774428,,,3968,440,265,37,2335398.6878329627,2446.6253401820845,0.11613409396972793,0.047397877962724086,0.0075849907371781005,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,CURRENT_ASTHMA,OTHER_CANCER,0.021416628417409617,,,3978,443,438,56,2340421.9066751916,2454.153616638563,0.11639169946922548,0.0837588019211704,0.011651493454130524,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,CURRENT_ASTHMA,COPD,0.2733155093577085,,,3980,442,548,192,2338552.2582341135,2454.607869646394,0.11582118637042299,0.11033979880950988,0.040183216294257286,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.17462060400347135,,,3977,446,950,199,2333028.0896014078,2449.8867471352887,0.11712719535052556,0.24963040205591017,0.05354150293068635,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,CURRENT_ASTHMA,KIDNEY_DISEASE,0.04519266276291778,,,3986,444,270,52,2342852.1295380504,2458.396394028074,0.11657757000247437,0.050139095237561895,0.00901012434362017,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,CURRENT_ASTHMA,ARTHRITIS,0.09920420598162404,,,3987,446,1554,248,2338110.632542746,2458.8038720610343,0.11578492684651531,0.30694178582341897,0.05017946292559902,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,CURRENT_ASTHMA,DIABETES,0.062421537545801,,,3992,448,737,115,2343224.5022190316,2460.2474401953273,0.11693232542076265,0.1444942923002275,0.02394843109954702,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,SKIN_CANCER,OTHER_CANCER,0.23736119601134711,,,3982,265,430,97,2346408.496034384,2457.789346029431,0.04717106591910038,0.08264496875330518,0.01775426283600109,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,SKIN_CANCER,COPD,0.05346565736837857,,,3974,267,545,49,2341019.500373018,2452.5532739943037,0.04776649137883254,0.11033201540484147,0.008842680101211692,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.005235340779350349,,,3971,266,943,62,2334109.1143772583,2447.314259289431,0.047668496843280485,0.24820235505764313,0.01134958725443476,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,SKIN_CANCER,KIDNEY_DISEASE,0.10502976920259119,,,3981,265,270,37,2345461.278566299,2456.606068407307,0.04736071886928479,0.05017881377143798,0.007246930343502569,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,SKIN_CANCER,ARTHRITIS,0.14736013126313288,,,3983,269,1548,173,2341018.942437716,2457.522254077383,0.04801940774112243,0.3059341137416883,0.029209107818507017,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,SKIN_CANCER,DIABETES,0.06309018322889605,,,3988,269,736,66,2346233.484403087,2459.105717179547,0.047912683828739915,0.14397071165259026,0.011628520667152649,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,OTHER_CANCER,COPD,0.10704120060642752,,,3984,436,551,99,2346042.7192152464,2460.0816181531536,0.08345512273507405,0.11109439808755113,0.0185745084387342,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,OTHER_CANCER,DEPRESSIVE_DISORDER,0.012927056799653822,,,3980,438,951,106,2338906.0263993945,2454.3585509224363,0.08382735321060149,0.24964466530453175,0.02247756601739222,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,OTHER_CANCER,KIDNEY_DISEASE,0.08957357440709099,,,3994,439,270,54,2352302.575587824,2466.359321632405,0.08361720558530858,0.049787677274651984,0.009556193803505447,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,OTHER_CANCER,ARTHRITIS,0.18838000252265252,,,3993,440,1551,273,2345999.903392859,2465.0001096544393,0.08395177608931155,0.3056108188508082,0.049722063110828586,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,OTHER_CANCER,DIABETES,0.07916312242796479,,,3997,440,743,109,2350822.388778977,2465.932429407947,0.08377955711808606,0.14480341914723097,0.019849735984804665,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,COPD,DEPRESSIVE_DISORDER,0.1282309431181974,,,3981,554,948,228,2336611.0529050026,2454.2633853207676,0.1118924800111656,0.2492829544244947,0.045379693919501744,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,COPD,KIDNEY_DISEASE,0.08734262696221962,,,3993,554,268,73,2348751.85280631,2464.8227768515553,0.11139951189510035,0.04977936023018526,0.011522049582217954,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,COPD,ARTHRITIS,0.23534589252878416,,,3994,557,1556,372,2344039.812515781,2465.275453171278,0.11176211569579257,0.30666716920479226,0.06846566114858225,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,COPD,DIABETES,0.12987681209750473,,,3999,556,745,166,2349153.6821920658,2466.718253202708,0.11149776674495926,0.14525733644553743,0.03059978844376364,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.07150180537614695,,,3989,954,272,101,2341889.9538787063,2459.440011271865,0.25012027856174146,0.05042488149110729,0.019388300587808747,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,DEPRESSIVE_DISORDER,ARTHRITIS,0.14367422390322446,,,3992,952,1562,505,2338860.5412395373,2460.17043296064,0.2484296896175828,0.30766566570514275,0.10508580869004286,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,DEPRESSIVE_DISORDER,DIABETES,0.0612690450576249,,,3995,957,744,222,2341836.952103396,2460.8348811403857,0.250229588739912,0.1447606761259731,0.045561186298185966,weighted_phi,descriptive,True,,,False,education_binary,lower
2023_18_education_binary_lower,KIDNEY_DISEASE,ARTHRITIS,0.16426843398182145,,,4000,272,1558,185,2348159.7621603506,2468.7612524424553,0.05029024229633504,0.30649170322503255,0.031964632878490364,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,KIDNEY_DISEASE,DIABETES,0.1676228071255894,,,4005,272,742,118,2353273.631836635,2470.2067327183104,0.05018095719594851,0.1445098357634898,0.02011869904346384,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_lower,ARTHRITIS,DIABETES,0.19821961610363226,,,4008,1565,746,415,2349265.7117141737,2471.849756282613,0.3065910477522362,0.14516913990518127,0.07670329307488334,weighted_phi,descriptive,True,,,True,education_binary,lower
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,STROKE,0.20168169613526202,,,6837,564,245,88,2909158.4924201807,4346.76616576401,0.06728277877010683,0.029443849516555126,0.0105219135359487,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.04887339266572202,,,6784,557,750,83,2881633.1164704366,4310.659438852327,0.06710112322693922,0.11289743203353807,0.011445300815259513,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.07446869120176228,,,6804,563,555,85,2892857.085917472,4335.109244697362,0.06779841212589895,0.055724480728631294,0.00807251326243559,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.09102983156352068,,,6826,561,814,120,2905219.917124653,4342.145550094636,0.06725682433577929,0.09105522426174613,0.012683334574701716,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,COPD,0.1936862918393435,,,6830,566,505,128,2906929.5353654223,4343.658966960318,0.06762032327011992,0.061058811397879054,0.01577348892337162,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.0458878670278376,,,6822,564,1496,152,2898511.50187479,4338.838174719986,0.0676249189151737,0.23382392691624657,0.020689353192511736,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.1739905299316772,,,6837,560,360,105,2909601.1788329454,4348.4146533881185,0.06711875114495909,0.04038503476200806,0.011281355640787525,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.18454203189209323,,,6822,564,2308,346,2901822.6533743097,4336.088044350936,0.06748622189457869,0.27919183231451705,0.0396094591298752,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,DIABETES,0.1471490545593384,,,6841,566,1011,186,2910620.681919045,4349.428522188259,0.06748858468052069,0.12051633593041058,0.020151597687488775,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_higher,STROKE,CURRENT_ASTHMA,0.008849119196429223,,,6815,246,757,37,2891030.1643734886,4328.034143470427,0.029660075214045494,0.11328870407878687,0.003835960365440426,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,STROKE,SKIN_CANCER,0.06413806035574661,,,6835,244,560,35,2901660.0811413364,4351.90800108445,0.02946882512196553,0.05592587498898722,0.0041404335391261055,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,STROKE,OTHER_CANCER,0.10258649190531208,,,6855,247,814,62,2913999.5408578767,4358.5488137523635,0.02960718438786485,0.09069736373517362,0.007678897307056497,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,STROKE,COPD,0.09967654930646931,,,6862,247,517,54,2916210.204768603,4361.355336014059,0.02954761568437041,0.0622554658778936,0.005917736502536041,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,STROKE,DEPRESSIVE_DISORDER,0.058306854859954696,,,6852,248,1503,83,2907456.5752153997,4355.670820309424,0.029725261829037234,0.2339398076018379,0.011145845394102953,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,STROKE,KIDNEY_DISEASE,0.09546511676017873,,,6870,247,365,37,2919075.667378927,4366.608153455331,0.029543577610972052,0.04057437030017422,0.0043880153578504675,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,STROKE,ARTHRITIS,0.11287308775711481,,,6853,247,2333,148,2910888.137907685,4353.244455975532,0.029594447049436114,0.2803940362180081,0.016890297412886796,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,STROKE,DIABETES,0.09900589829848945,,,6873,247,1015,83,2920042.416205366,4367.469494859681,0.029579075021593626,0.12064848973059582,0.009032229776639393,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,CURRENT_ASTHMA,SKIN_CANCER,-0.01158899042953518,,,6782,753,555,54,2874294.5652911896,4316.038165885838,0.11326562715232302,0.055708485177489483,0.005467482108978388,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,CURRENT_ASTHMA,OTHER_CANCER,0.014878452449068855,,,6804,753,809,101,2886947.873443281,4323.476212020304,0.11320980496443395,0.09078899809751333,0.011632642913491377,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,CURRENT_ASTHMA,COPD,0.19333763977272916,,,6811,753,504,178,2890854.7108545187,4327.045826204435,0.1129426056162944,0.06059225144673257,0.02144357895771988,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.14898960674659603,,,6802,753,1483,295,2882183.5200554626,4321.551445496032,0.11283492605647996,0.23248225332097064,0.04614431037678735,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.03941762376239735,,,6817,755,361,62,2891642.439051592,4330.557113466183,0.11277725027662502,0.040509279793884814,0.007026713646370472,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,CURRENT_ASTHMA,ARTHRITIS,0.10424587796817202,,,6799,753,2300,362,2884546.9473836757,4314.0747741871555,0.11251276545904473,0.2787776950904615,0.046136863607543065,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,CURRENT_ASTHMA,DIABETES,0.04353958404450594,,,6820,756,1010,144,2894258.694739632,4329.328218691234,0.11298841371021678,0.12134534987311532,0.018211385823522993,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,SKIN_CANCER,OTHER_CANCER,0.23691300706514187,,,6833,555,810,210,2902807.626345182,4353.199657598043,0.0555374229002123,0.09079881102376504,0.020632664016714708,weighted_phi,descriptive,True,,,True,education_binary,higher
2023_18_education_binary_higher,SKIN_CANCER,COPD,0.060774532350414204,,,6831,560,512,71,2900526.2361854315,4350.918312517822,0.055934882345899516,0.06170314201543247,0.006811732922930308,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.004040859066172016,,,6822,560,1500,120,2892300.5167548894,4346.43588027594,0.05610078122732753,0.23404884504078857,0.012736614579965166,weighted_phi,descriptive,True,,,False,education_binary,higher
2023_18_education_binary_higher,SKIN_CANCER,KIDNEY_DISEASE,0.07392950261126231,,,6838,560,358,59,2903347.615348177,4356.023075602445,0.055830163383138086,0.039913806742037115,0.005551116159898488,weighted_phi,descriptive,True,,,False,education_binary,higher
