graph_id,year,geography_code,geography,ses_category,n_unweighted,weighted_population_estimate,kish_effective_n,node_count,edge_count,density,component_count,isolate_count,mean_degree,maximum_degree,transitivity,population_graph_id,ses_definition,rule_id
2024_20_education_binary_lower__phi_012_stable,2024,20,Kansas,lower,3268,814644.8194462387,1720.3714708033478,10,13,0.28888888888888886,1,0,2.6,5,0.3870967741935484,2024_20_education_binary_lower,education_binary,phi_012_stable
2024_20_education_binary_lower__phi_014,2024,20,Kansas,lower,3268,814644.8194462387,1720.3714708033478,10,17,0.37777777777777777,1,0,3.4,6,0.6,2024_20_education_binary_lower,education_binary,phi_014
2024_21_education_binary_higher__phi_010,2024,21,Kentucky,higher,4354,1936374.5347241838,2008.8820964480537,10,22,0.4888888888888889,1,0,4.4,8,0.6195652173913043,2024_21_education_binary_higher,education_binary,phi_010
2024_21_education_binary_higher__phi_012,2024,21,Kentucky,higher,4354,1936374.5347241838,2008.8820964480537,10,19,0.4222222222222222,1,0,3.8,8,0.5571428571428572,2024_21_education_binary_higher,education_binary,phi_012
2024_21_education_binary_higher__phi_012_stable,2024,21,Kentucky,higher,4354,1936374.5347241838,2008.8820964480537,10,13,0.28888888888888886,2,1,2.6,6,0.5,2024_21_education_binary_higher,education_binary,phi_012_stable
2024_21_education_binary_higher__phi_014,2024,21,Kentucky,higher,4354,1936374.5347241838,2008.8820964480537,10,15,0.3333333333333333,1,0,3.0,6,0.5581395348837209,2024_21_education_binary_higher,education_binary,phi_014
2024_21_education_binary_lower__phi_010,2024,21,Kentucky,lower,3069,1609298.8677892587,1412.4119306071798,10,31,0.6888888888888889,1,0,6.2,9,0.770949720670391,2024_21_education_binary_lower,education_binary,phi_010
2024_21_education_binary_lower__phi_012,2024,21,Kentucky,lower,3069,1609298.8677892587,1412.4119306071798,10,26,0.5777777777777777,1,0,5.2,9,0.6923076923076923,2024_21_education_binary_lower,education_binary,phi_012
2024_21_education_binary_lower__phi_012_stable,2024,21,Kentucky,lower,3069,1609298.8677892587,1412.4119306071798,10,21,0.4666666666666667,1,0,4.2,9,0.5517241379310345,2024_21_education_binary_lower,education_binary,phi_012_stable
2024_21_education_binary_lower__phi_014,2024,21,Kentucky,lower,3069,1609298.8677892587,1412.4119306071798,10,24,0.5333333333333333,1,0,4.8,9,0.6106194690265486,2024_21_education_binary_lower,education_binary,phi_014
2024_22_education_binary_higher__phi_010,2024,22,Louisiana,higher,2812,1862364.2919029004,1889.9302944403225,10,23,0.5111111111111111,1,0,4.6,9,0.57,2024_22_education_binary_higher,education_binary,phi_010
2024_22_education_binary_higher__phi_012,2024,22,Louisiana,higher,2812,1862364.2919029004,1889.9302944403225,10,19,0.4222222222222222,1,0,3.8,9,0.4931506849315068,2024_22_education_binary_higher,education_binary,phi_012
2024_22_education_binary_higher__phi_012_stable,2024,22,Louisiana,higher,2812,1862364.2919029004,1889.9302944403225,10,10,0.2222222222222222,2,1,2.0,5,0.3157894736842105,2024_22_education_binary_higher,education_binary,phi_012_stable
2024_22_education_binary_higher__phi_014,2024,22,Louisiana,higher,2812,1862364.2919029004,1889.9302944403225,10,12,0.26666666666666666,2,1,2.4,5,0.5357142857142857,2024_22_education_binary_higher,education_binary,phi_014
2024_22_education_binary_lower__phi_010,2024,22,Louisiana,lower,1715,1649226.4179916596,1196.7703835082584,10,24,0.5333333333333333,1,0,4.8,8,0.6964285714285714,2024_22_education_binary_lower,education_binary,phi_010
2024_22_education_binary_lower__phi_012,2024,22,Louisiana,lower,1715,1649226.4179916596,1196.7703835082584,10,21,0.4666666666666667,1,0,4.2,7,0.6219512195121951,2024_22_education_binary_lower,education_binary,phi_012
2024_22_education_binary_lower__phi_012_stable,2024,22,Louisiana,lower,1715,1649226.4179916596,1196.7703835082584,10,13,0.28888888888888886,2,0,2.6,5,0.6,2024_22_education_binary_lower,education_binary,phi_012_stable
2024_22_education_binary_lower__phi_014,2024,22,Louisiana,lower,1715,1649226.4179916596,1196.7703835082584,10,15,0.3333333333333333,2,0,3.0,5,0.5853658536585366,2024_22_education_binary_lower,education_binary,phi_014
2024_23_education_binary_higher__phi_010,2024,23,Maine,higher,8423,725592.1666201503,4636.618769279256,10,22,0.4888888888888889,1,0,4.4,8,0.6702127659574468,2024_23_education_binary_higher,education_binary,phi_010
2024_23_education_binary_higher__phi_012,2024,23,Maine,higher,8423,725592.1666201503,4636.618769279256,10,15,0.3333333333333333,1,0,3.0,6,0.5121951219512195,2024_23_education_binary_higher,education_binary,phi_012
2024_23_education_binary_higher__phi_012_stable,2024,23,Maine,higher,8423,725592.1666201503,4636.618769279256,10,12,0.26666666666666666,2,1,2.4,5,0.5,2024_23_education_binary_higher,education_binary,phi_012_stable
2024_23_education_binary_higher__phi_014,2024,23,Maine,higher,8423,725592.1666201503,4636.618769279256,10,12,0.26666666666666666,2,1,2.4,5,0.5,2024_23_education_binary_higher,education_binary,phi_014
2024_23_education_binary_lower__phi_010,2024,23,Maine,lower,3684,437862.32863452804,2027.2101333377814,10,28,0.6222222222222222,1,0,5.6,9,0.7449664429530202,2024_23_education_binary_lower,education_binary,phi_010
2024_23_education_binary_lower__phi_012,2024,23,Maine,lower,3684,437862.32863452804,2027.2101333377814,10,25,0.5555555555555556,1,0,5.0,8,0.7058823529411765,2024_23_education_binary_lower,education_binary,phi_012
2024_23_education_binary_lower__phi_012_stable,2024,23,Maine,lower,3684,437862.32863452804,2027.2101333377814,10,17,0.37777777777777777,1,0,3.4,7,0.5357142857142857,2024_23_education_binary_lower,education_binary,phi_012_stable
2024_23_education_binary_lower__phi_014,2024,23,Maine,lower,3684,437862.32863452804,2027.2101333377814,10,20,0.4444444444444444,1,0,4.0,7,0.5921052631578947,2024_23_education_binary_lower,education_binary,phi_014
2024_24_education_binary_higher__phi_010,2024,24,Maryland,higher,10060,3162209.519608372,4953.051330082285,10,17,0.37777777777777777,1,0,3.4,7,0.5660377358490566,2024_24_education_binary_higher,education_binary,phi_010
2024_24_education_binary_higher__phi_012,2024,24,Maryland,higher,10060,3162209.519608372,4953.051330082285,10,12,0.26666666666666666,1,0,2.4,6,0.34615384615384615,2024_24_education_binary_higher,education_binary,phi_012
2024_24_education_binary_higher__phi_012_stable,2024,24,Maryland,higher,10060,3162209.519608372,4953.051330082285,10,8,0.17777777777777778,3,1,1.6,3,0.3,2024_24_education_binary_higher,education_binary,phi_012_stable
2024_24_education_binary_higher__phi_014,2024,24,Maryland,higher,10060,3162209.519608372,4953.051330082285,10,9,0.2,2,0,1.8,3,0.2727272727272727,2024_24_education_binary_higher,education_binary,phi_014
2024_24_education_binary_lower__phi_010,2024,24,Maryland,lower,4293,1695905.691828206,1943.0898228214621,10,19,0.4222222222222222,1,0,3.8,7,0.5373134328358209,2024_24_education_binary_lower,education_binary,phi_010
2024_24_education_binary_lower__phi_012,2024,24,Maryland,lower,4293,1695905.691828206,1943.0898228214621,10,16,0.35555555555555557,1,0,3.2,7,0.4897959183673469,2024_24_education_binary_lower,education_binary,phi_012
2024_24_education_binary_lower__phi_012_stable,2024,24,Maryland,lower,4293,1695905.691828206,1943.0898228214621,10,12,0.26666666666666666,2,1,2.4,6,0.5,2024_24_education_binary_lower,education_binary,phi_012_stable
2024_24_education_binary_lower__phi_014,2024,24,Maryland,lower,4293,1695905.691828206,1943.0898228214621,10,13,0.28888888888888886,2,1,2.6,6,0.5,2024_24_education_binary_lower,education_binary,phi_014
2024_25_education_binary_higher__phi_010,2024,25,Massachusetts,higher,7012,3798851.2897846736,4474.181276278983,10,16,0.35555555555555557,2,1,3.2,7,0.5454545454545454,2024_25_education_binary_higher,education_binary,phi_010
2024_25_education_binary_higher__phi_012,2024,25,Massachusetts,higher,7012,3798851.2897846736,4474.181276278983,10,12,0.26666666666666666,3,2,2.4,7,0.42857142857142855,2024_25_education_binary_higher,education_binary,phi_012
2024_25_education_binary_higher__phi_012_stable,2024,25,Massachusetts,higher,7012,3798851.2897846736,4474.181276278983,10,8,0.17777777777777778,3,2,1.6,6,0.16666666666666666,2024_25_education_binary_higher,education_binary,phi_012_stable
2024_25_education_binary_higher__phi_014,2024,25,Massachusetts,higher,7012,3798851.2897846736,4474.181276278983,10,8,0.17777777777777778,3,2,1.6,6,0.16666666666666666,2024_25_education_binary_higher,education_binary,phi_014
2024_25_education_binary_lower__phi_010,2024,25,Massachusetts,lower,2407,1877092.2262665478,1448.0774544741696,10,26,0.5777777777777777,1,0,5.2,9,0.6666666666666666,2024_25_education_binary_lower,education_binary,phi_010
2024_25_education_binary_lower__phi_012,2024,25,Massachusetts,lower,2407,1877092.2262665478,1448.0774544741696,10,21,0.4666666666666667,1,0,4.2,9,0.5357142857142857,2024_25_education_binary_lower,education_binary,phi_012
2024_25_education_binary_lower__phi_012_stable,2024,25,Massachusetts,lower,2407,1877092.2262665478,1448.0774544741696,10,10,0.2222222222222222,2,1,2.0,5,0.3333333333333333,2024_25_education_binary_lower,education_binary,phi_012_stable
2024_25_education_binary_lower__phi_014,2024,25,Massachusetts,lower,2407,1877092.2262665478,1448.0774544741696,10,16,0.35555555555555557,1,0,3.2,7,0.3829787234042553,2024_25_education_binary_lower,education_binary,phi_014
2024_26_education_binary_higher__phi_010,2024,26,Michigan,higher,7896,4922420.4617929775,3983.5438094240053,10,21,0.4666666666666667,1,0,4.2,9,0.5581395348837209,2024_26_education_binary_higher,education_binary,phi_010
2024_26_education_binary_higher__phi_012,2024,26,Michigan,higher,7896,4922420.4617929775,3983.5438094240053,10,17,0.37777777777777777,1,0,3.4,7,0.6,2024_26_education_binary_higher,education_binary,phi_012
2024_26_education_binary_higher__phi_012_stable,2024,26,Michigan,higher,7896,4922420.4617929775,3983.5438094240053,10,13,0.28888888888888886,1,0,2.6,5,0.42857142857142855,2024_26_education_binary_higher,education_binary,phi_012_stable
2024_26_education_binary_higher__phi_014,2024,26,Michigan,higher,7896,4922420.4617929775,3983.5438094240053,10,13,0.28888888888888886,1,0,2.6,5,0.42857142857142855,2024_26_education_binary_higher,education_binary,phi_014
2024_26_education_binary_lower__phi_010,2024,26,Michigan,lower,3461,3029650.82284724,1619.1061023899174,10,23,0.5111111111111111,1,0,4.6,9,0.6116504854368932,2024_26_education_binary_lower,education_binary,phi_010
2024_26_education_binary_lower__phi_012,2024,26,Michigan,lower,3461,3029650.82284724,1619.1061023899174,10,20,0.4444444444444444,1,0,4.0,8,0.5131578947368421,2024_26_education_binary_lower,education_binary,phi_012
2024_26_education_binary_lower__phi_012_stable,2024,26,Michigan,lower,3461,3029650.82284724,1619.1061023899174,10,17,0.37777777777777777,1,0,3.4,8,0.47368421052631576,2024_26_education_binary_lower,education_binary,phi_012_stable
2024_26_education_binary_lower__phi_014,2024,26,Michigan,lower,3461,3029650.82284724,1619.1061023899174,10,17,0.37777777777777777,1,0,3.4,8,0.47368421052631576,2024_26_education_binary_lower,education_binary,phi_014
2024_27_education_binary_higher__phi_010,2024,27,Minnesota,higher,11320,3049769.3374483963,7480.149853497428,10,17,0.37777777777777777,1,0,3.4,8,0.46551724137931033,2024_27_education_binary_higher,education_binary,phi_010
2024_27_education_binary_higher__phi_012,2024,27,Minnesota,higher,11320,3049769.3374483963,7480.149853497428,10,14,0.3111111111111111,1,0,2.8,6,0.4864864864864865,2024_27_education_binary_higher,education_binary,phi_012
2024_27_education_binary_higher__phi_012_stable,2024,27,Minnesota,higher,11320,3049769.3374483963,7480.149853497428,10,9,0.2,3,2,1.8,4,0.35294117647058826,2024_27_education_binary_higher,education_binary,phi_012_stable
2024_27_education_binary_higher__phi_014,2024,27,Minnesota,higher,11320,3049769.3374483963,7480.149853497428,10,9,0.2,3,2,1.8,4,0.35294117647058826,2024_27_education_binary_higher,education_binary,phi_014
2024_27_education_binary_lower__phi_010,2024,27,Minnesota,lower,3796,1433682.764220737,2366.5996959991594,10,24,0.5333333333333333,1,0,4.8,9,0.6055045871559633,2024_27_education_binary_lower,education_binary,phi_010
2024_27_education_binary_lower__phi_012,2024,27,Minnesota,lower,3796,1433682.764220737,2366.5996959991594,10,19,0.4222222222222222,1,0,3.8,8,0.5142857142857142,2024_27_education_binary_lower,education_binary,phi_012
2024_27_education_binary_lower__phi_012_stable,2024,27,Minnesota,lower,3796,1433682.764220737,2366.5996959991594,10,11,0.24444444444444444,2,1,2.2,5,0.375,2024_27_education_binary_lower,education_binary,phi_012_stable
2024_27_education_binary_lower__phi_014,2024,27,Minnesota,lower,3796,1433682.764220737,2366.5996959991594,10,13,0.28888888888888886,1,0,2.6,5,0.4,2024_27_education_binary_lower,education_binary,phi_014
2024_29_education_binary_higher__phi_010,2024,29,Missouri,higher,4630,2921910.05116975,2499.145587114158,10,20,0.4444444444444444,1,0,4.0,9,0.525,2024_29_education_binary_higher,education_binary,phi_010
2024_29_education_binary_higher__phi_012,2024,29,Missouri,higher,4630,2921910.05116975,2499.145587114158,10,18,0.4,1,0,3.6,8,0.5238095238095238,2024_29_education_binary_higher,education_binary,phi_012
2024_29_education_binary_higher__phi_012_stable,2024,29,Missouri,higher,4630,2921910.05116975,2499.145587114158,10,13,0.28888888888888886,1,0,2.6,5,0.3,2024_29_education_binary_higher,education_binary,phi_012_stable
2024_29_education_binary_higher__phi_014,2024,29,Missouri,higher,4630,2921910.05116975,2499.145587114158,10,14,0.3111111111111111,1,0,2.8,6,0.40540540540540543,2024_29_education_binary_higher,education_binary,phi_014
2024_29_education_binary_lower__phi_010,2024,29,Missouri,lower,2654,1960542.4577685364,1389.1519860299213,10,25,0.5555555555555556,1,0,5.0,9,0.6101694915254238,2024_29_education_binary_lower,education_binary,phi_010
2024_29_education_binary_lower__phi_012,2024,29,Missouri,lower,2654,1960542.4577685364,1389.1519860299213,10,20,0.4444444444444444,1,0,4.0,7,0.5675675675675675,2024_29_education_binary_lower,education_binary,phi_012
2024_29_education_binary_lower__phi_012_stable,2024,29,Missouri,lower,2654,1960542.4577685364,1389.1519860299213,10,11,0.24444444444444444,3,1,2.2,5,0.5,2024_29_education_binary_lower,education_binary,phi_012_stable
2024_29_education_binary_lower__phi_014,2024,29,Missouri,lower,2654,1960542.4577685364,1389.1519860299213,10,14,0.3111111111111111,1,0,2.8,6,0.5,2024_29_education_binary_lower,education_binary,phi_014
2024_30_education_binary_higher__phi_010,2024,30,Montana,higher,4862,593710.7976748479,3000.783502257326,10,20,0.4444444444444444,1,0,4.0,8,0.5454545454545454,2024_30_education_binary_higher,education_binary,phi_010
2024_30_education_binary_higher__phi_012,2024,30,Montana,higher,4862,593710.7976748479,3000.783502257326,10,13,0.28888888888888886,1,0,2.6,5,0.4,2024_30_education_binary_higher,education_binary,phi_012
2024_30_education_binary_higher__phi_012_stable,2024,30,Montana,higher,4862,593710.7976748479,3000.783502257326,10,4,0.08888888888888889,6,4,0.8,2,0.0,2024_30_education_binary_higher,education_binary,phi_012_stable
2024_30_education_binary_higher__phi_014,2024,30,Montana,higher,4862,593710.7976748479,3000.783502257326,10,8,0.17777777777777778,3,2,1.6,3,0.0,2024_30_education_binary_higher,education_binary,phi_014
2024_30_education_binary_lower__phi_010,2024,30,Montana,lower,1934,327175.7462438034,1235.6071405913256,10,30,0.6666666666666666,1,0,6.0,9,0.7988165680473372,2024_30_education_binary_lower,education_binary,phi_010
2024_30_education_binary_lower__phi_012,2024,30,Montana,lower,1934,327175.7462438034,1235.6071405913256,10,26,0.5777777777777777,1,0,5.2,8,0.703125,2024_30_education_binary_lower,education_binary,phi_012
2024_30_education_binary_lower__phi_012_stable,2024,30,Montana,lower,1934,327175.7462438034,1235.6071405913256,10,13,0.28888888888888886,2,0,2.6,5,0.5,2024_30_education_binary_lower,education_binary,phi_012_stable
2024_30_education_binary_lower__phi_014,2024,30,Montana,lower,1934,327175.7462438034,1235.6071405913256,10,20,0.4444444444444444,1,0,4.0,7,0.7012987012987013,2024_30_education_binary_lower,education_binary,phi_014
2024_31_education_binary_higher__phi_010,2024,31,Nebraska,higher,7859,993022.9338147017,3976.8806006961954,10,20,0.4444444444444444,2,1,4.0,7,0.7586206896551724,2024_31_education_binary_higher,education_binary,phi_010
2024_31_education_binary_higher__phi_012,2024,31,Nebraska,higher,7859,993022.9338147017,3976.8806006961954,10,16,0.35555555555555557,2,1,3.2,6,0.6545454545454545,2024_31_education_binary_higher,education_binary,phi_012
2024_31_education_binary_higher__phi_012_stable,2024,31,Nebraska,higher,7859,993022.9338147017,3976.8806006961954,10,11,0.24444444444444444,3,1,2.2,5,0.6,2024_31_education_binary_higher,education_binary,phi_012_stable
2024_31_education_binary_higher__phi_014,2024,31,Nebraska,higher,7859,993022.9338147017,3976.8806006961954,10,12,0.26666666666666666,3,1,2.4,5,0.6206896551724138,2024_31_education_binary_higher,education_binary,phi_014
2024_31_education_binary_lower__phi_010,2024,31,Nebraska,lower,4788,529792.8821209782,2250.515294864432,10,27,0.6,1,0,5.4,8,0.6906474820143885,2024_31_education_binary_lower,education_binary,phi_010
2024_31_education_binary_lower__phi_012,2024,31,Nebraska,lower,4788,529792.8821209782,2250.515294864432,10,25,0.5555555555555556,1,0,5.0,8,0.7,2024_31_education_binary_lower,education_binary,phi_012
2024_31_education_binary_lower__phi_012_stable,2024,31,Nebraska,lower,4788,529792.8821209782,2250.515294864432,10,15,0.3333333333333333,1,0,3.0,6,0.4186046511627907,2024_31_education_binary_lower,education_binary,phi_012_stable
2024_31_education_binary_lower__phi_014,2024,31,Nebraska,lower,4788,529792.8821209782,2250.515294864432,10,21,0.4666666666666667,1,0,4.2,7,0.6352941176470588,2024_31_education_binary_lower,education_binary,phi_014
2024_33_education_binary_higher__phi_010,2024,33,New Hampshire,higher,5169,761648.8632875538,2177.6596047464554,10,18,0.4,1,0,3.6,7,0.5538461538461539,2024_33_education_binary_higher,education_binary,phi_010
2024_33_education_binary_higher__phi_012,2024,33,New Hampshire,higher,5169,761648.8632875538,2177.6596047464554,10,14,0.3111111111111111,3,2,2.8,6,0.574468085106383,2024_33_education_binary_higher,education_binary,phi_012
2024_33_education_binary_higher__phi_012_stable,2024,33,New Hampshire,higher,5169,761648.8632875538,2177.6596047464554,10,8,0.17777777777777778,3,2,1.6,4,0.25,2024_33_education_binary_higher,education_binary,phi_012_stable
2024_33_education_binary_higher__phi_014,2024,33,New Hampshire,higher,5169,761648.8632875538,2177.6596047464554,10,9,0.2,3,2,1.8,4,0.1875,2024_33_education_binary_higher,education_binary,phi_014
2024_33_education_binary_lower__phi_010,2024,33,New Hampshire,lower,1774,399963.9394737753,752.1485143722185,10,23,0.5111111111111111,1,0,4.6,7,0.6494845360824743,2024_33_education_binary_lower,education_binary,phi_010
2024_33_education_binary_lower__phi_012,2024,33,New Hampshire,lower,1774,399963.9394737753,752.1485143722185,10,16,0.35555555555555557,1,0,3.2,6,0.4666666666666667,2024_33_education_binary_lower,education_binary,phi_012
2024_33_education_binary_lower__phi_012_stable,2024,33,New Hampshire,lower,1774,399963.9394737753,752.1485143722185,10,7,0.15555555555555556,4,2,1.4,3,0.375,2024_33_education_binary_lower,education_binary,phi_012_stable
2024_33_education_binary_lower__phi_014,2024,33,New Hampshire,lower,1774,399963.9394737753,752.1485143722185,10,10,0.2222222222222222,2,1,2.0,4,0.35294117647058826,2024_33_education_binary_lower,education_binary,phi_014
2024_34_education_binary_higher__phi_010,2024,34,New Jersey,higher,5993,4650152.57279034,3160.4830058111843,10,19,0.4222222222222222,1,0,3.8,8,0.5217391304347826,2024_34_education_binary_higher,education_binary,phi_010
2024_34_education_binary_higher__phi_012,2024,34,New Jersey,higher,5993,4650152.57279034,3160.4830058111843,10,10,0.2222222222222222,2,1,2.0,4,0.3333333333333333,2024_34_education_binary_higher,education_binary,phi_012
2024_34_education_binary_higher__phi_012_stable,2024,34,New Jersey,higher,5993,4650152.57279034,3160.4830058111843,10,7,0.15555555555555556,4,3,1.4,4,0.3,2024_34_education_binary_higher,education_binary,phi_012_stable
2024_34_education_binary_higher__phi_014,2024,34,New Jersey,higher,5993,4650152.57279034,3160.4830058111843,10,9,0.2,2,1,1.8,4,0.21428571428571427,2024_34_education_binary_higher,education_binary,phi_014
2024_34_education_binary_lower__phi_010,2024,34,New Jersey,lower,2562,2649371.9217330497,1375.1070022580977,10,21,0.4666666666666667,1,0,4.2,7,0.6071428571428571,2024_34_education_binary_lower,education_binary,phi_010
2024_34_education_binary_lower__phi_012,2024,34,New Jersey,lower,2562,2649371.9217330497,1375.1070022580977,10,16,0.35555555555555557,1,0,3.2,5,0.5106382978723404,2024_34_education_binary_lower,education_binary,phi_012
2024_34_education_binary_lower__phi_012_stable,2024,34,New Jersey,lower,2562,2649371.9217330497,1375.1070022580977,10,9,0.2,2,1,1.8,4,0.25,2024_34_education_binary_lower,education_binary,phi_012_stable
2024_34_education_binary_lower__phi_014,2024,34,New Jersey,lower,2562,2649371.9217330497,1375.1070022580977,10,13,0.28888888888888886,1,0,2.6,5,0.4838709677419355,2024_34_education_binary_lower,education_binary,phi_014
2024_35_education_binary_higher__phi_010,2024,35,New Mexico,higher,2247,985838.6983422602,927.6900535729361,10,19,0.4222222222222222,1,0,3.8,6,0.5373134328358209,2024_35_education_binary_higher,education_binary,phi_010
2024_35_education_binary_higher__phi_012,2024,35,New Mexico,higher,2247,985838.6983422602,927.6900535729361,10,14,0.3111111111111111,1,0,2.8,5,0.4166666666666667,2024_35_education_binary_higher,education_binary,phi_012
2024_35_education_binary_higher__phi_012_stable,2024,35,New Mexico,higher,2247,985838.6983422602,927.6900535729361,10,2,0.044444444444444446,8,6,0.4,1,0.0,2024_35_education_binary_higher,education_binary,phi_012_stable
2024_35_education_binary_higher__phi_014,2024,35,New Mexico,higher,2247,985838.6983422602,927.6900535729361,10,10,0.2222222222222222,2,1,2.0,4,0.3157894736842105,2024_35_education_binary_higher,education_binary,phi_014
2024_35_education_binary_lower__phi_010,2024,35,New Mexico,lower,1136,680870.8672405959,542.8621097429867,10,21,0.4666666666666667,1,0,4.2,8,0.6551724137931034,2024_35_education_binary_lower,education_binary,phi_010
2024_35_education_binary_lower__phi_012,2024,35,New Mexico,lower,1136,680870.8672405959,542.8621097429867,10,17,0.37777777777777777,1,0,3.4,8,0.47368421052631576,2024_35_education_binary_lower,education_binary,phi_012
2024_35_education_binary_lower__phi_012_stable,2024,35,New Mexico,lower,1136,680870.8672405959,542.8621097429867,10,9,0.2,2,1,1.8,6,0.15789473684210525,2024_35_education_binary_lower,education_binary,phi_012_stable
2024_35_education_binary_lower__phi_014,2024,35,New Mexico,lower,1136,680870.8672405959,542.8621097429867,10,14,0.3111111111111111,1,0,2.8,6,0.39473684210526316,2024_35_education_binary_lower,education_binary,phi_014
2024_36_education_binary_higher__phi_010,2024,36,New York,higher,29310,9621094.602646858,11160.789816107823,10,19,0.4222222222222222,1,0,3.8,7,0.5373134328358209,2024_36_education_binary_higher,education_binary,phi_010
2024_36_education_binary_higher__phi_012,2024,36,New York,higher,29310,9621094.602646858,11160.789816107823,10,14,0.3111111111111111,1,0,2.8,6,0.4864864864864865,2024_36_education_binary_higher,education_binary,phi_012
2024_36_education_binary_higher__phi_012_stable,2024,36,New York,higher,29310,9621094.602646858,11160.789816107823,10,13,0.28888888888888886,1,0,2.6,5,0.4838709677419355,2024_36_education_binary_higher,education_binary,phi_012_stable
2024_36_education_binary_higher__phi_014,2024,36,New York,higher,29310,9621094.602646858,11160.789816107823,10,12,0.26666666666666666,1,0,2.4,5,0.36,2024_36_education_binary_higher,education_binary,phi_014
2024_36_education_binary_lower__phi_010,2024,36,New York,lower,14299,5750332.378887327,5674.972134479502,10,21,0.4666666666666667,1,0,4.2,9,0.5517241379310345,2024_36_education_binary_lower,education_binary,phi_010
2024_36_education_binary_lower__phi_012,2024,36,New York,lower,14299,5750332.378887327,5674.972134479502,10,18,0.4,1,0,3.6,8,0.5238095238095238,2024_36_education_binary_lower,education_binary,phi_012
2024_36_education_binary_lower__phi_012_stable,2024,36,New York,lower,14299,5750332.378887327,5674.972134479502,10,15,0.3333333333333333,1,0,3.0,6,0.5,2024_36_education_binary_lower,education_binary,phi_012_stable
2024_36_education_binary_lower__phi_014,2024,36,New York,lower,14299,5750332.378887327,5674.972134479502,10,14,0.3111111111111111,1,0,2.8,5,0.42857142857142855,2024_36_education_binary_lower,education_binary,phi_014
2024_37_education_binary_higher__phi_010,2024,37,North Carolina,higher,2960,5459736.264063175,2078.2171271473208,10,21,0.4666666666666667,1,0,4.2,8,0.5294117647058824,2024_37_education_binary_higher,education_binary,phi_010
2024_37_education_binary_higher__phi_012,2024,37,North Carolina,higher,2960,5459736.264063175,2078.2171271473208,10,18,0.4,1,0,3.6,7,0.43548387096774194,2024_37_education_binary_higher,education_binary,phi_012
2024_37_education_binary_higher__phi_012_stable,2024,37,North Carolina,higher,2960,5459736.264063175,2078.2171271473208,10,9,0.2,3,2,1.8,4,0.35294117647058826,2024_37_education_binary_higher,education_binary,phi_012_stable
2024_37_education_binary_higher__phi_014,2024,37,North Carolina,higher,2960,5459736.264063175,2078.2171271473208,10,12,0.26666666666666666,1,0,2.4,5,0.41379310344827586,2024_37_education_binary_higher,education_binary,phi_014
2024_37_education_binary_lower__phi_010,2024,37,North Carolina,lower,1342,3247399.289531606,924.8797638796066,10,27,0.6,1,0,5.4,9,0.7058823529411765,2024_37_education_binary_lower,education_binary,phi_010
2024_37_education_binary_lower__phi_012,2024,37,North Carolina,lower,1342,3247399.289531606,924.8797638796066,10,20,0.4444444444444444,1,0,4.0,7,0.43478260869565216,2024_37_education_binary_lower,education_binary,phi_012
2024_37_education_binary_lower__phi_012_stable,2024,37,North Carolina,lower,1342,3247399.289531606,924.8797638796066,10,11,0.24444444444444444,2,1,2.2,5,0.3,2024_37_education_binary_lower,education_binary,phi_012_stable
2024_37_education_binary_lower__phi_014,2024,37,North Carolina,lower,1342,3247399.289531606,924.8797638796066,10,16,0.35555555555555557,1,0,3.2,6,0.3488372093023256,2024_37_education_binary_lower,education_binary,phi_014
2024_38_education_binary_higher__phi_010,2024,38,North Dakota,higher,4069,407616.40247219446,2613.831207062685,10,17,0.37777777777777777,1,0,3.4,8,0.5172413793103449,2024_38_education_binary_higher,education_binary,phi_010
2024_38_education_binary_higher__phi_012,2024,38,North Dakota,higher,4069,407616.40247219446,2613.831207062685,10,14,0.3111111111111111,1,0,2.8,6,0.5,2024_38_education_binary_higher,education_binary,phi_012
2024_38_education_binary_higher__phi_012_stable,2024,38,North Dakota,higher,4069,407616.40247219446,2613.831207062685,10,10,0.2222222222222222,2,0,2.0,4,0.35294117647058826,2024_38_education_binary_higher,education_binary,phi_012_stable
2024_38_education_binary_higher__phi_014,2024,38,North Dakota,higher,4069,407616.40247219446,2613.831207062685,10,12,0.26666666666666666,2,0,2.4,4,0.5,2024_38_education_binary_higher,education_binary,phi_014
2024_38_education_binary_lower__phi_010,2024,38,North Dakota,lower,1770,198881.2684100977,994.9966106420802,10,30,0.6666666666666666,1,0,6.0,9,0.7894736842105263,2024_38_education_binary_lower,education_binary,phi_010
2024_38_education_binary_lower__phi_012,2024,38,North Dakota,lower,1770,198881.2684100977,994.9966106420802,10,26,0.5777777777777777,1,0,5.2,8,0.75,2024_38_education_binary_lower,education_binary,phi_012
2024_38_education_binary_lower__phi_012_stable,2024,38,North Dakota,lower,1770,198881.2684100977,994.9966106420802,10,15,0.3333333333333333,1,0,3.0,5,0.38461538461538464,2024_38_education_binary_lower,education_binary,phi_012_stable
2024_38_education_binary_lower__phi_014,2024,38,North Dakota,lower,1770,198881.2684100977,994.9966106420802,10,21,0.4666666666666667,1,0,4.2,7,0.6896551724137931,2024_38_education_binary_lower,education_binary,phi_014
2024_39_education_binary_higher__phi_010,2024,39,Ohio,higher,6350,5343166.726885438,3083.7716975344806,10,22,0.4888888888888889,1,0,4.4,8,0.6195652173913043,2024_39_education_binary_higher,education_binary,phi_010
