graph_id,source_condition,target_condition,association,standard_error,p_value,n_complete,source_cases,target_cases,cooccurring_cases,weighted_n,kish_effective_n,weighted_source_prevalence,weighted_target_prevalence,weighted_joint_prevalence,estimator,inference_scope,pair_eligible,exclusion_reason,q_value,edge_present
2024_36_lower,KIDNEY_DISEASE,DIABETES,0.17464115459767637,,,14160,750,2373,318,5684592.4504800085,5619.756968084649,0.04308407286593906,0.15347812375244796,0.01939403243584982,weighted_phi,descriptive,True,,,True
2024_36_lower,ARTHRITIS,DIABETES,0.2193326608368579,,,14144,4708,2379,1285,5682959.652896646,5612.65421155625,0.24918415449713002,0.1542691685403306,0.07270920555884476,weighted_phi,descriptive,True,,,True
2024_36_higher,ISCHEMIC_HEART_DISEASE,STROKE,0.2086424917107111,,,29027,2153,921,300,9529527.626716401,11039.57350320415,0.05771841166814714,0.025651049949147374,0.009172907284412004,weighted_phi,descriptive,True,,,True
2024_36_higher,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.04508827295462044,,,28863,2141,3362,343,9461624.259537285,10974.640420760265,0.057472922708655824,0.10656548503922372,0.009362666877529362,weighted_phi,descriptive,True,,,False
2024_36_higher,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.06437222564347507,,,28920,2141,2079,286,9501801.552949067,10997.955570571223,0.05742688236443566,0.051416264631857334,0.0062601903620049144,weighted_phi,descriptive,True,,,False
2024_36_higher,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.10716908377959561,,,28946,2147,3288,501,9505051.491485018,11002.394732626202,0.05760735152041669,0.08705325387306778,0.012054372236811639,weighted_phi,descriptive,True,,,True
2024_36_higher,ISCHEMIC_HEART_DISEASE,COPD,0.18257768041353672,,,28983,2145,1702,435,9501018.066683097,11022.906869293121,0.057314258197920555,0.044379906347589815,0.011283337519586625,weighted_phi,descriptive,True,,,True
2024_36_higher,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.026129732369219245,,,28915,2150,5279,478,9467795.169483643,11006.707309992911,0.057566805066306785,0.16328680636990575,0.011649524953115883,weighted_phi,descriptive,True,,,False
2024_36_higher,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.1704956817774971,,,28974,2152,1206,335,9503605.760050109,11039.068168664635,0.05724460927411522,0.03280733395858699,0.008933451464200801,weighted_phi,descriptive,True,,,True
2024_36_higher,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.17663201396602987,,,28937,2151,9144,1262,9492116.671970498,11032.118593585034,0.05781944314012599,0.2461478531998755,0.03199097023785677,weighted_phi,descriptive,True,,,True
2024_36_higher,ISCHEMIC_HEART_DISEASE,DIABETES,0.15975196963580476,,,29016,2154,3378,682,9516833.3504911,11029.43677545963,0.05775611941072163,0.10327530127607222,0.01730586779492733,weighted_phi,descriptive,True,,,True
2024_36_higher,STROKE,CURRENT_ASTHMA,0.042625056870820986,,,29050,931,3385,168,9528969.450872945,11065.434007513868,0.02573203243689806,0.10650135701712038,0.004822424573456821,weighted_phi,descriptive,True,,,False
2024_36_higher,STROKE,SKIN_CANCER,0.029930676269708002,,,29113,936,2094,115,9570099.878619269,11090.358961822516,0.025603760008097283,0.051294215597690006,0.0023562091927832826,weighted_phi,descriptive,True,,,False
2024_36_higher,STROKE,OTHER_CANCER,0.06955953980107063,,,29138,935,3320,212,9573658.97016934,11095.002174329438,0.025620522426154004,0.087409366119665,0.005343545321112272,weighted_phi,descriptive,True,,,False
2024_36_higher,STROKE,COPD,0.10094012307917395,,,29170,935,1728,177,9568596.287388656,11113.66624450967,0.025573401194043614,0.04479449605952676,0.004441594473484053,weighted_phi,descriptive,True,,,True
2024_36_higher,STROKE,DEPRESSIVE_DISORDER,0.03690561767876327,,,29101,932,5323,260,9532594.484810537,11094.920388302096,0.025680021165492815,0.163607289932654,0.006360909865947092,weighted_phi,descriptive,True,,,False
2024_36_higher,STROKE,KIDNEY_DISEASE,0.08001915231257815,,,29166,936,1219,123,9572101.569163684,11131.681655990033,0.02566630880974093,0.033153719421120935,0.0031164872888878115,weighted_phi,descriptive,True,,,True
2024_36_higher,STROKE,ARTHRITIS,0.09889877160435856,,,29120,933,9219,504,9558092.312622009,11120.91586526827,0.025681121107653648,0.24656958169384538,0.013074975398086042,weighted_phi,descriptive,True,,,True
2024_36_higher,STROKE,DIABETES,0.11675006079191437,,,29203,935,3419,273,9584212.32718872,11120.05718348958,0.02574519463676135,0.1039013024748975,0.008316917950049406,weighted_phi,descriptive,True,,,True
2024_36_higher,CURRENT_ASTHMA,SKIN_CANCER,-0.008432984459379931,,,28951,3362,2084,233,9504975.722319499,11026.593824059539,0.10621597752816578,0.05111015635970227,0.004856507091374345,weighted_phi,descriptive,True,,,False
2024_36_higher,CURRENT_ASTHMA,OTHER_CANCER,0.019578361588602246,,,28977,3373,3307,416,9507714.111580543,11030.549326971692,0.10637142583105944,0.08749389490428057,0.01101243831983463,weighted_phi,descriptive,True,,,False
2024_36_higher,CURRENT_ASTHMA,COPD,0.16818774141272563,,,29017,3374,1705,642,9506423.30474387,11054.516602598886,0.10612548782049765,0.04408662001008772,0.015312921734058963,weighted_phi,descriptive,True,,,True
2024_36_higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.14268332684598423,,,28949,3366,5279,1105,9471185.2591648,11035.973440203032,0.1055288984083526,0.16270736772488367,0.033350545862943684,weighted_phi,descriptive,True,,,True
2024_36_higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.04723834167259616,,,29006,3372,1211,234,9507519.082622826,11068.927927022976,0.10640344475563987,0.03303861569106973,0.006118929321587594,weighted_phi,descriptive,True,,,False
2024_36_higher,CURRENT_ASTHMA,ARTHRITIS,0.10675108059005808,,,28964,3367,9172,1544,9493343.924757717,11058.175786478469,0.1060894755882215,0.24591892002864307,0.04024605779985255,weighted_phi,descriptive,True,,,True
2024_36_higher,CURRENT_ASTHMA,DIABETES,0.044564966088941435,,,29048,3383,3395,526,9521408.09326388,11059.04853830176,0.10641011382630651,0.10364325094265955,0.015217253751676667,weighted_phi,descriptive,True,,,False
2024_36_higher,SKIN_CANCER,OTHER_CANCER,0.2775331366665356,,,29066,2071,3285,841,9556500.009789195,11067.136142640506,0.05071986076978492,0.08693401119642051,0.02156650449923999,weighted_phi,descriptive,True,,,True
2024_36_higher,SKIN_CANCER,COPD,0.05661507109270155,,,29074,2095,1721,204,9546537.88024413,11076.910799010624,0.05151977717923013,0.04473804071096039,0.004892111190141747,weighted_phi,descriptive,True,,,False
2024_36_higher,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.00024971787705142844,,,29007,2089,5295,365,9512773.14083229,11060.610842943965,0.051601852705041085,0.1632365514101498,0.008402891681399037,weighted_phi,descriptive,True,,,False
2024_36_higher,SKIN_CANCER,KIDNEY_DISEASE,0.07627153247721573,,,29071,2091,1212,197,9549690.88305157,11095.40545130456,0.05146297503292095,0.03287591898949802,0.004696703250105668,weighted_phi,descriptive,True,,,False
2024_36_higher,SKIN_CANCER,ARTHRITIS,0.1217645270180697,,,29023,2085,9167,1086,9535329.746921236,11083.991555390137,0.051103219233987855,0.2459967621612319,0.024119197963872966,weighted_phi,descriptive,True,,,True
2024_36_higher,SKIN_CANCER,DIABETES,0.02782845601182033,,,29104,2094,3397,319,9560446.917711835,11081.37551893099,0.051437346878195615,0.10366599545028302,0.00720606607948984,weighted_phi,descriptive,True,,,False
2024_36_higher,OTHER_CANCER,COPD,0.0851715970085786,,,29101,3322,1718,397,9549546.577542286,11081.951432038288,0.08761274026194756,0.044416921105589875,0.008852571018619946,weighted_phi,descriptive,True,,,True
2024_36_higher,OTHER_CANCER,DEPRESSIVE_DISORDER,0.008664740605540806,,,29032,3313,5307,632,9515304.295705002,11057.917329029859,0.08740180545522706,0.1632232319381479,0.015170386026686921,weighted_phi,descriptive,True,,,False
2024_36_higher,OTHER_CANCER,KIDNEY_DISEASE,0.11491428530535863,,,29092,3312,1214,351,9554145.240959447,11093.682775881143,0.08746309723605705,0.033013526029931343,0.008687997147772653,weighted_phi,descriptive,True,,,True
2024_36_higher,OTHER_CANCER,ARTHRITIS,0.16404440751918775,,,29047,3313,9180,1704,9537633.03230596,11086.82516159805,0.08746858230381989,0.246024257882952,0.04148024336406421,weighted_phi,descriptive,True,,,True
2024_36_higher,OTHER_CANCER,DIABETES,0.08001853243639902,,,29132,3321,3408,649,9565841.883447506,11081.699513076663,0.08736498240941296,0.10374666998162424,0.01595368472859954,weighted_phi,descriptive,True,,,True
2024_36_higher,COPD,DEPRESSIVE_DISORDER,0.09627175793912666,,,29068,1725,5313,608,9510721.62388363,11084.79222287228,0.04482328096022459,0.1633340666880388,0.014685054116335831,weighted_phi,descriptive,True,,,True
2024_36_higher,COPD,KIDNEY_DISEASE,0.07626989269323148,,,29126,1727,1213,194,9546824.894251652,11116.69490248869,0.044795142261061925,0.032485596652741394,0.004252187479921616,weighted_phi,descriptive,True,,,False
2024_36_higher,COPD,ARTHRITIS,0.17241565113603222,,,29085,1727,9204,1130,9533892.086566854,11108.010986980391,0.044750229902989595,0.24600134305521565,0.026361389287717137,weighted_phi,descriptive,True,,,True
2024_36_higher,COPD,DIABETES,0.09600203939691383,,,29164,1730,3411,395,9560544.306715628,11104.488379812536,0.04479864135169811,0.1036499231568266,0.010696556848489162,weighted_phi,descriptive,True,,,True
2024_36_higher,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.033774672918514735,,,29056,5301,1217,333,9513336.163674487,11093.752916131541,0.16295490262137402,0.03288232104318583,0.00758277283053042,weighted_phi,descriptive,True,,,False
2024_36_higher,DEPRESSIVE_DISORDER,ARTHRITIS,0.09445691687819341,,,29016,5299,9185,2253,9500737.140424378,11084.704595662277,0.16295425407480896,0.24637306323701827,0.05517951330354673,weighted_phi,descriptive,True,,,True
2024_36_higher,DEPRESSIVE_DISORDER,DIABETES,0.01836608259533,,,29096,5325,3406,762,9526103.056540634,11082.62717379788,0.1636225615971084,0.10353097775429138,0.01900986907852858,weighted_phi,descriptive,True,,,False
2024_36_higher,KIDNEY_DISEASE,ARTHRITIS,0.13637189331546298,,,29077,1218,9199,737,9536679.318113867,11124.698067574203,0.03322103769645357,0.24626227402956935,0.018710500596656195,weighted_phi,descriptive,True,,,True
2024_36_higher,KIDNEY_DISEASE,DIABETES,0.17184277678499824,,,29159,1222,3407,473,9564611.027142087,11118.19307425146,0.03316982943530138,0.10386141541433645,0.012833489651098118,weighted_phi,descriptive,True,,,True
2024_36_higher,ARTHRITIS,DIABETES,0.15868719619254834,,,29119,9227,3406,1729,9550210.780371688,11114.714464455887,0.2468321095422243,0.10345977355177553,0.04637534917852495,weighted_phi,descriptive,True,,,True
2024_48_lower,ISCHEMIC_HEART_DISEASE,STROKE,0.1994482526171305,,,3872,355,201,73,9478531.048937995,1176.0387596559865,0.06638116010502786,0.03557152281531459,0.011557802767730965,weighted_phi,descriptive,True,,,True
2024_48_lower,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.036087146424196595,,,3853,348,371,57,9422519.830702161,1170.4982730988565,0.0659207963631767,0.08648392122874272,0.008218078438231916,weighted_phi,descriptive,True,,,False
2024_48_lower,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.10226234805892796,,,3872,355,165,39,9483561.44730319,1177.2817745874172,0.0663459493162195,0.024246715406701088,0.005523497027216689,weighted_phi,descriptive,True,,,True
2024_48_lower,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.1488886270916499,,,3863,353,273,64,9455217.37144998,1179.1848630850811,0.06636399417494902,0.05064063972271257,0.011486802528919406,weighted_phi,descriptive,True,,,True
2024_48_lower,ISCHEMIC_HEART_DISEASE,COPD,0.19954649855765308,,,3861,353,349,104,9456758.930144133,1173.9524563012926,0.06614466317921998,0.06589122147095984,0.016662281888450845,weighted_phi,descriptive,True,,,True
2024_48_lower,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.05243061480720784,,,3859,354,873,114,9433344.549501862,1169.9293907946592,0.06662982991003114,0.21477374331587984,0.019679843109119258,weighted_phi,descriptive,True,,,False
2024_48_lower,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.18967345323102966,,,3872,354,212,59,9454466.90397011,1175.6277281614666,0.06638259984113104,0.05088836498665356,0.013755441963689849,weighted_phi,descriptive,True,,,True
2024_48_lower,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.21713053430447243,,,3867,354,1079,193,9455974.521610316,1175.6338388768856,0.06651287973382054,0.20105338856249125,0.03505679570116678,weighted_phi,descriptive,True,,,True
2024_48_lower,ISCHEMIC_HEART_DISEASE,DIABETES,0.19052819009243963,,,3874,354,689,126,9463235.681423921,1176.0585083377691,0.06643735360337288,0.17450783716383184,0.029603315130362635,weighted_phi,descriptive,True,,,True
2024_48_lower,STROKE,CURRENT_ASTHMA,0.07454355774262257,,,3894,204,382,35,9541552.408767153,1185.7322153837304,0.036137633821692876,0.08826936085274478,0.007136560697832514,weighted_phi,descriptive,True,,,False
2024_48_lower,STROKE,SKIN_CANCER,0.07434337875619128,,,3912,204,166,16,9600580.621941786,1192.0775821152042,0.03588438677008175,0.024220659979911914,0.0029949729514718295,weighted_phi,descriptive,True,,,False
2024_48_lower,STROKE,OTHER_CANCER,0.05562425436070182,,,3899,203,279,30,9556668.892885935,1191.2650276007678,0.03601783882458711,0.05107737179409988,0.0041215471051368816,weighted_phi,descriptive,True,,,False
2024_48_lower,STROKE,COPD,0.10652326974115128,,,3899,204,359,42,9569873.165957296,1187.9767584558504,0.03609284152695087,0.06694760140381811,0.007382174131392841,weighted_phi,descriptive,True,,,True
2024_48_lower,STROKE,DEPRESSIVE_DISORDER,0.07209258152721645,,,3898,203,883,73,9546794.401921537,1184.0352287802746,0.03609706933411501,0.21495253167846928,0.013283267996413387,weighted_phi,descriptive,True,,,False
2024_48_lower,STROKE,KIDNEY_DISEASE,0.07995406755926171,,,3910,204,218,35,9568240.46032364,1189.7273722421844,0.03600567415541919,0.051891293130193146,0.0051723775728985955,weighted_phi,descriptive,True,,,False
2024_48_lower,STROKE,ARTHRITIS,0.08969949410708523,,,3905,204,1094,100,9565014.909378022,1189.208175555024,0.0360910133036977,0.20243335693757222,0.014028544556187655,weighted_phi,descriptive,True,,,True
2024_48_lower,STROKE,DIABETES,0.10500866093955713,,,3913,204,703,65,9579076.680981558,1190.583446612619,0.035999800005569633,0.17583158467544466,0.013776709856109364,weighted_phi,descriptive,True,,,True
2024_48_lower,CURRENT_ASTHMA,SKIN_CANCER,0.04974120679477082,,,3896,384,166,27,9546956.294575196,1187.1005162327062,0.0883889135916962,0.02435670507739872,0.004329443609298655,weighted_phi,descriptive,True,,,False
2024_48_lower,CURRENT_ASTHMA,OTHER_CANCER,0.024417533701557793,,,3882,384,278,46,9502526.025959846,1186.1760641681187,0.088802187195238,0.05092761681822149,0.006049509321320836,weighted_phi,descriptive,True,,,False
2024_48_lower,CURRENT_ASTHMA,COPD,0.22929121892503745,,,3884,379,358,120,9518048.774926756,1183.3934568405978,0.08742780687626046,0.06710016330340397,0.02207052807508706,weighted_phi,descriptive,True,,,True
2024_48_lower,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.22673421057352078,,,3884,380,881,176,9501512.488650993,1180.3899999690805,0.08651931342939535,0.21560751944639522,0.044867528723103144,weighted_phi,descriptive,True,,,True
2024_48_lower,CURRENT_ASTHMA,KIDNEY_DISEASE,0.05180593186316703,,,3894,382,217,38,9525524.565077607,1185.4516484867331,0.08813820288025043,0.052076885511896646,0.007853098948867578,weighted_phi,descriptive,True,,,False
2024_48_lower,CURRENT_ASTHMA,ARTHRITIS,0.15856325379757086,,,3888,381,1089,183,9510872.042451931,1184.110587487063,0.08856277986902732,0.2029660622837253,0.03609454927215496,weighted_phi,descriptive,True,,,True
2024_48_lower,CURRENT_ASTHMA,DIABETES,0.07710520654863652,,,3897,382,698,88,9525417.365976684,1185.6015735659003,0.08760376409258054,0.17641121190455755,0.023763408187995563,weighted_phi,descriptive,True,,,False
2024_48_lower,SKIN_CANCER,OTHER_CANCER,0.2764506040186164,,,3904,159,280,66,9566764.15946157,1193.6770295139645,0.0236440554143817,0.0511874732926243,0.010466946995359024,weighted_phi,descriptive,True,,,True
2024_48_lower,SKIN_CANCER,COPD,0.019545780873526136,,,3904,166,361,30,9580079.566538783,1190.4020055429291,0.024272491396206183,0.06702383648122297,0.002379020018758455,weighted_phi,descriptive,True,,,False
2024_48_lower,SKIN_CANCER,DEPRESSIVE_DISORDER,0.027957937359118112,,,3902,166,889,37,9555700.09911313,1186.1558750746174,0.02433441782830384,0.21567370547649542,0.00702008749724681,weighted_phi,descriptive,True,,,False
2024_48_lower,SKIN_CANCER,KIDNEY_DISEASE,0.054813644090200044,,,3914,163,221,20,9577992.12094777,1192.0499096265573,0.02381934784522637,0.05221164954678689,0.0031029843797105105,weighted_phi,descriptive,True,,,False
2024_48_lower,SKIN_CANCER,ARTHRITIS,0.11327031107849002,,,3908,164,1095,96,9573814.646914743,1191.3076114214923,0.02421647868564617,0.20270596348727637,0.011908708756586296,weighted_phi,descriptive,True,,,True
2024_48_lower,SKIN_CANCER,DIABETES,0.037671124452199736,,,3916,166,703,44,9587876.418518282,1192.682251761107,0.02425275302930104,0.17577233167086376,0.0064687146598307365,weighted_phi,descriptive,True,,,False
2024_48_lower,OTHER_CANCER,COPD,0.05167723065571895,,,3890,279,360,55,9535128.337428331,1189.3557018149222,0.05110857069094623,0.06718744666085899,0.006282875175996558,weighted_phi,descriptive,True,,,False
2024_48_lower,OTHER_CANCER,DEPRESSIVE_DISORDER,0.012475942037698492,,,3888,281,883,81,9511682.410402406,1185.314424871863,0.05148909218620425,0.21369607930720708,0.012133191950315566,weighted_phi,descriptive,True,,,False
2024_48_lower,OTHER_CANCER,KIDNEY_DISEASE,0.09124627669972608,,,3903,281,220,43,9536887.470835444,1191.8555378543786,0.0513530115535907,0.0523580549232526,0.007174795939550274,weighted_phi,descriptive,True,,,True
2024_48_lower,OTHER_CANCER,ARTHRITIS,0.1540201201746428,,,3896,280,1092,154,9536846.26700247,1191.4976458011915,0.05124466108243163,0.20079275065333577,0.023894057200297712,weighted_phi,descriptive,True,,,True
2024_48_lower,OTHER_CANCER,DIABETES,0.09919474683874317,,,3903,280,696,79,9543964.689462429,1191.886876710291,0.05126426558284456,0.17561701147789555,0.01732657818048189,weighted_phi,descriptive,True,,,True
2024_48_lower,COPD,DEPRESSIVE_DISORDER,0.14438248292201136,,,3890,362,885,162,9532828.235403236,1183.509773098169,0.06745591062304612,0.2142783733049524,0.029313108052916075,weighted_phi,descriptive,True,,,True
2024_48_lower,COPD,KIDNEY_DISEASE,0.10395178152524698,,,3901,361,220,51,9549956.785317149,1188.4234357232658,0.0672352452245654,0.052329781443896196,0.009315622912070946,weighted_phi,descriptive,True,,,True
2024_48_lower,COPD,ARTHRITIS,0.18507099015134834,,,3895,360,1091,211,9543107.190930251,1187.2055633205616,0.06724836762985671,0.2010873448514616,0.03210102209089652,weighted_phi,descriptive,True,,,True
2024_48_lower,COPD,DIABETES,0.0809084335117143,,,3903,360,697,97,9557168.96253379,1188.5803811629826,0.06711023786901804,0.17502647172424388,0.019438704823943654,weighted_phi,descriptive,True,,,True
2024_48_lower,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.01822260943883961,,,3899,884,220,66,9523253.97784011,1183.7785238341621,0.21526174276120955,0.05244310661449775,0.012958559245377433,weighted_phi,descriptive,True,,,False
2024_48_lower,DEPRESSIVE_DISORDER,ARTHRITIS,0.17398128451458988,,,3894,886,1092,363,9520028.426894492,1183.2593981110797,0.21614381717861875,0.2023055427501677,0.0724953998414557,weighted_phi,descriptive,True,,,True
2024_48_lower,DEPRESSIVE_DISORDER,DIABETES,0.033333896005676523,,,3902,887,699,178,9534090.19849803,1184.634893331174,0.21606187124781573,0.17574661704696354,0.04319357814730728,weighted_phi,descriptive,True,,,False
2024_48_lower,KIDNEY_DISEASE,ARTHRITIS,0.13409995749824033,,,3907,219,1095,125,9544037.941555467,1189.5014862818816,0.052262526858114534,0.20289713689922315,0.022606176565993917,weighted_phi,descriptive,True,,,True
2024_48_lower,KIDNEY_DISEASE,DIABETES,0.19666963987745067,,,3914,219,699,93,9555536.256900134,1190.3381942673375,0.05211414654503882,0.17540388831365472,0.02576494270214781,weighted_phi,descriptive,True,,,True
2024_48_lower,ARTHRITIS,DIABETES,0.230224567917744,,,3909,1098,703,338,9552310.705954516,1189.8185628703504,0.20342415049294163,0.17624531626845422,0.07116470941724676,weighted_phi,descriptive,True,,,True
2024_48_higher,ISCHEMIC_HEART_DISEASE,STROKE,0.20231926646597692,,,8199,686,316,120,13829838.69309355,2613.644074888044,0.056297840160821316,0.029708360437645243,0.009590071181436424,weighted_phi,descriptive,True,,,True
2024_48_higher,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.03671283626520133,,,8160,682,789,98,13747036.082222229,2597.1392375256696,0.056107228095635425,0.08368587417483203,0.007034957278434868,weighted_phi,descriptive,True,,,False
2024_48_higher,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.14553537806421457,,,8184,685,671,133,13820406.503370306,2610.3711439718804,0.056293211122841795,0.05309160977420623,0.010509809243333605,weighted_phi,descriptive,True,,,True
2024_48_higher,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.13372791563515005,,,8179,680,879,188,13801794.968764635,2605.163019248592,0.05590137267821259,0.08391190840209906,0.013208492293664564,weighted_phi,descriptive,True,,,True
2024_48_higher,ISCHEMIC_HEART_DISEASE,COPD,0.1204464241189291,,,8188,681,507,131,13814934.11658771,2611.0039518584204,0.05615854041840149,0.05105932667796582,0.008971331381089442,weighted_phi,descriptive,True,,,True
2024_48_higher,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.05751677389833717,,,8181,683,1891,199,13799553.234173592,2606.013001193888,0.056242598496172594,0.2189571211137357,0.01779463934331322,weighted_phi,descriptive,True,,,False
2024_48_higher,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.186654606958513,,,8197,682,387,123,13829273.436797705,2613.128803189755,0.05615077925389505,0.032492128905155376,0.009443217698122971,weighted_phi,descriptive,True,,,True
2024_48_higher,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.19184484169875504,,,8184,685,2335,385,13791116.636632863,2606.6552859088324,0.056407939892504255,0.2179173050754528,0.030564202975701536,weighted_phi,descriptive,True,,,True
2024_48_higher,ISCHEMIC_HEART_DISEASE,DIABETES,0.20004258947123393,,,8206,686,1085,241,13812330.486288287,2619.7074571720996,0.05636920206670706,0.10791163645682862,0.02039760241477061,weighted_phi,descriptive,True,,,True
2024_48_higher,STROKE,CURRENT_ASTHMA,0.07428777630039123,,,8197,321,792,56,13819449.684538072,2603.328924533855,0.029261607561903488,0.08393908805391212,0.00592804983636995,weighted_phi,descriptive,True,,,False
2024_48_higher,STROKE,SKIN_CANCER,0.08739663611469833,,,8219,319,673,51,13888369.405444281,2615.235432857397,0.029844812594289227,0.05283033224608591,0.004903347587189153,weighted_phi,descriptive,True,,,True
2024_48_higher,STROKE,OTHER_CANCER,0.08293289154866137,,,8218,316,883,79,13874796.85042194,2611.6156147755178,0.029312347917356065,0.08501824713779525,0.0063937869553657685,weighted_phi,descriptive,True,,,True
2024_48_higher,STROKE,COPD,0.06665572422644359,,,8221,321,512,60,13864764.4351816,2621.2842120574587,0.02998790656164917,0.05161371146723805,0.00406299731537453,weighted_phi,descriptive,True,,,False
2024_48_higher,STROKE,DEPRESSIVE_DISORDER,0.06277621732972208,,,8220,319,1900,110,13873112.426826607,2612.60212174533,0.029757900922531326,0.2188007449841589,0.010921082026888672,weighted_phi,descriptive,True,,,False
2024_48_higher,STROKE,KIDNEY_DISEASE,0.09886883399312046,,,8231,321,393,54,13898664.824523088,2618.3474766301306,0.029844689099165374,0.03288361558188612,0.003981549608094044,weighted_phi,descriptive,True,,,True
2024_48_higher,STROKE,ARTHRITIS,0.10882741277543376,,,8219,321,2351,166,13861015.116752911,2612.05045677864,0.02999448493607141,0.22036251075091418,0.014303821966466469,weighted_phi,descriptive,True,,,True
2024_48_higher,STROKE,DIABETES,0.1264249098600549,,,8242,322,1098,117,13881601.90211671,2624.854806958497,0.029972801389923767,0.10798372880588203,0.009927001675657335,weighted_phi,descriptive,True,,,True
2024_48_higher,CURRENT_ASTHMA,SKIN_CANCER,0.020386064470691277,,,8180,794,672,73,13806819.963934803,2599.1426601866274,0.08394641336319625,0.053170207360140005,0.005731873927319699,weighted_phi,descriptive,True,,,False
2024_48_higher,CURRENT_ASTHMA,OTHER_CANCER,0.019719132433653197,,,8179,791,882,92,13791328.126688715,2594.9198967829016,0.08362429362349325,0.08530721591268772,0.008658585325718999,weighted_phi,descriptive,True,,,False
2024_48_higher,CURRENT_ASTHMA,COPD,0.23274928445718776,,,8189,794,510,179,13792154.707275689,2607.824070177348,0.08426120333003148,0.05106245896078457,0.018534313276530958,weighted_phi,descriptive,True,,,True
2024_48_higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.13324444232223878,,,8184,793,1880,311,13794490.117164772,2597.4594699009936,0.08400163038352788,0.2166048514256717,0.03342042495817972,weighted_phi,descriptive,True,,,True
2024_48_higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.004696396351548163,,,8192,795,392,53,13817115.38301361,2602.254042384671,0.08411751435488779,0.032880386484507,0.0029982700412024047,weighted_phi,descriptive,True,,,False
2024_48_higher,CURRENT_ASTHMA,ARTHRITIS,0.11339315059447821,,,8183,794,2342,338,13783134.486146096,2597.1096684999347,0.08430193546131833,0.22083468681559262,0.03168542545115433,weighted_phi,descriptive,True,,,True
2024_48_higher,CURRENT_ASTHMA,DIABETES,0.09264233575127166,,,8203,794,1087,153,13800052.460607229,2608.7561138700726,0.08419147524450835,0.10719958941332212,0.016983579520823383,weighted_phi,descriptive,True,,,True
2024_48_higher,SKIN_CANCER,OTHER_CANCER,0.25599011706631153,,,8211,665,878,277,13873760.016373312,2610.875651940058,0.05206534990563522,0.0847625842581869,0.02025321528279105,weighted_phi,descriptive,True,,,True
2024_48_higher,SKIN_CANCER,COPD,0.06941493792053921,,,8205,670,512,80,13854226.997377252,2617.719264391954,0.052917752276136105,0.0515636090182614,0.006165184823244735,weighted_phi,descriptive,True,,,False
2024_48_higher,SKIN_CANCER,DEPRESSIVE_DISORDER,0.024681672506766384,,,8203,672,1895,150,13862683.697890343,2608.9136873539455,0.05281013331541373,0.21867392440012384,0.013829940371151036,weighted_phi,descriptive,True,,,False
2024_48_higher,SKIN_CANCER,KIDNEY_DISEASE,0.07558954048553869,,,8218,672,394,74,13889735.453927005,2615.3401069760034,0.05268161380448847,0.03302906503347464,0.0047578496005753566,weighted_phi,descriptive,True,,,False
2024_48_higher,SKIN_CANCER,ARTHRITIS,0.15018568361325257,,,8203,672,2343,331,13850477.678948563,2608.4957508962552,0.05238759225418869,0.21983437203275463,0.02537455426671644,weighted_phi,descriptive,True,,,True
2024_48_higher,SKIN_CANCER,DIABETES,0.03845894197463099,,,8226,673,1097,124,13871064.464312362,2621.289393770801,0.05235753528094663,0.1080556552852755,0.008317038931500964,weighted_phi,descriptive,True,,,False
2024_48_higher,OTHER_CANCER,COPD,0.15036412294525467,,,8203,881,510,119,13838169.468705734,2613.280503818732,0.08370317463312557,0.05132591352613096,0.013484970365997984,weighted_phi,descriptive,True,,,True
2024_48_higher,OTHER_CANCER,DEPRESSIVE_DISORDER,0.007360801867620097,,,8201,883,1891,215,13846845.052119218,2604.565569212705,0.08513991164293254,0.2181624532788516,0.01942276456597525,weighted_phi,descriptive,True,,,False
