null_replicate,graph_index,target_swaps,accepted_swaps,changed
159,65,160,160,True
159,66,130,130,True
159,67,140,140,True
159,68,110,110,True
159,69,130,130,True
159,70,130,130,True
159,71,80,80,True
159,72,100,100,True
159,73,90,90,True
159,74,140,140,True
159,75,190,190,True
159,76,50,50,True
159,77,60,60,True
159,78,130,130,True
159,79,130,130,True
159,80,110,110,True
159,81,110,110,True
159,82,100,100,True
159,83,120,120,True
159,84,140,140,True
159,85,120,120,True
159,86,110,110,True
159,87,120,120,True
159,88,130,130,True
159,89,140,140,True
159,90,120,120,True
159,91,110,110,True
159,92,80,80,True
159,93,160,160,True
160,0,110,110,True
160,1,130,130,True
160,2,70,70,True
160,3,70,70,True
160,4,90,90,True
160,5,90,90,True
160,6,170,170,True
160,7,150,150,True
160,8,150,150,True
160,9,70,70,True
160,10,120,120,True
160,11,100,100,True
160,12,70,70,True
160,13,80,80,True
160,14,100,100,True
160,15,100,100,True
160,16,100,100,True
160,17,120,120,True
160,18,130,130,True
160,19,170,170,True
160,20,50,50,True
160,21,70,70,True
160,22,120,120,True
160,23,80,80,True
160,24,120,120,True
160,25,100,100,True
160,26,130,130,True
160,27,140,140,True
160,28,100,100,True
160,29,120,120,True
160,30,120,120,True
160,31,130,130,True
160,32,130,130,True
160,33,210,210,True
160,34,100,100,True
160,35,130,130,True
160,36,120,120,True
160,37,170,170,True
160,38,80,80,True
160,39,120,120,True
160,40,80,80,True
160,41,100,100,True
160,42,130,130,True
160,43,170,170,True
160,44,90,90,True
160,45,110,110,True
160,46,130,130,True
160,47,110,110,True
160,48,40,40,True
160,49,130,130,True
160,50,110,110,True
160,51,150,150,True
160,52,80,80,True
160,53,70,70,True
160,54,70,70,True
160,55,90,90,True
160,56,20,20,False
160,57,90,90,True
160,58,130,130,True
160,59,150,150,True
160,60,90,90,True
160,61,110,110,True
160,62,100,100,True
160,63,150,150,True
160,64,100,100,True
160,65,160,160,True
160,66,130,130,True
160,67,140,140,True
160,68,110,110,True
160,69,130,130,True
160,70,130,130,True
160,71,80,80,True
160,72,100,100,True
160,73,90,90,True
160,74,140,140,True
160,75,190,190,True
160,76,50,50,True
160,77,60,60,True
160,78,130,130,True
160,79,130,130,True
160,80,110,110,True
160,81,110,110,True
160,82,100,100,True
160,83,120,120,True
160,84,140,140,True
160,85,120,120,True
160,86,110,110,True
160,87,120,120,True
160,88,130,130,True
160,89,140,140,True
160,90,120,120,True
160,91,110,110,True
160,92,80,80,True
160,93,160,160,True
161,0,110,110,True
161,1,130,130,True
161,2,70,70,True
161,3,70,70,True
161,4,90,90,True
161,5,90,90,True
161,6,170,170,True
161,7,150,150,True
161,8,150,150,True
161,9,70,70,True
161,10,120,120,True
161,11,100,100,True
161,12,70,70,True
161,13,80,80,True
161,14,100,100,True
161,15,100,100,True
161,16,100,100,True
161,17,120,120,True
161,18,130,130,True
161,19,170,170,True
161,20,50,50,True
161,21,70,70,True
161,22,120,120,True
161,23,80,80,True
161,24,120,120,True
161,25,100,100,True
161,26,130,130,True
161,27,140,140,True
161,28,100,100,True
161,29,120,120,True
161,30,120,120,True
161,31,130,130,True
161,32,130,130,True
161,33,210,210,True
161,34,100,100,True
161,35,130,130,True
161,36,120,120,True
161,37,170,170,True
161,38,80,80,True
161,39,120,120,True
161,40,80,80,True
161,41,100,100,True
161,42,130,130,True
161,43,170,170,True
161,44,90,90,True
161,45,110,110,True
161,46,130,130,True
161,47,110,110,True
161,48,40,40,True
161,49,130,130,True
161,50,110,110,True
161,51,150,150,True
161,52,80,80,True
161,53,70,70,True
161,54,70,70,True
161,55,90,90,True
161,56,20,20,True
161,57,90,90,True
161,58,130,130,True
161,59,150,150,True
161,60,90,90,True
161,61,110,110,True
161,62,100,100,True
161,63,150,150,True
161,64,100,100,True
161,65,160,160,True
161,66,130,130,True
161,67,140,140,True
161,68,110,110,True
161,69,130,130,True
161,70,130,130,True
161,71,80,80,True
161,72,100,100,True
161,73,90,90,True
161,74,140,140,True
161,75,190,190,True
161,76,50,50,True
161,77,60,60,True
161,78,130,130,True
161,79,130,130,True
161,80,110,110,True
161,81,110,110,True
161,82,100,100,True
161,83,120,120,True
161,84,140,140,True
161,85,120,120,True
161,86,110,110,True
161,87,120,120,True
161,88,130,130,True
161,89,140,140,True
161,90,120,120,True
161,91,110,110,True
161,92,80,80,True
161,93,160,160,True
162,0,110,110,True
162,1,130,130,True
162,2,70,70,True
162,3,70,70,True
162,4,90,90,True
162,5,90,90,True
162,6,170,170,True
162,7,150,150,True
162,8,150,150,True
162,9,70,70,True
162,10,120,120,True
162,11,100,100,True
162,12,70,70,True
162,13,80,80,True
162,14,100,100,True
162,15,100,100,True
162,16,100,100,True
162,17,120,120,True
162,18,130,130,True
162,19,170,170,True
162,20,50,50,True
162,21,70,70,True
162,22,120,120,True
162,23,80,80,True
162,24,120,120,True
162,25,100,100,True
162,26,130,130,True
162,27,140,140,True
162,28,100,100,True
162,29,120,120,True
162,30,120,120,True
162,31,130,130,True
162,32,130,130,True
162,33,210,210,True
162,34,100,100,True
162,35,130,130,True
162,36,120,120,True
162,37,170,170,True
162,38,80,80,True
162,39,120,120,True
162,40,80,80,True
162,41,100,100,True
162,42,130,130,True
162,43,170,170,True
162,44,90,90,True
162,45,110,110,True
162,46,130,130,True
162,47,110,110,True
162,48,40,40,True
162,49,130,130,True
162,50,110,110,True
162,51,150,150,True
162,52,80,80,True
162,53,70,70,True
162,54,70,70,True
162,55,90,90,False
162,56,20,20,True
162,57,90,90,True
162,58,130,130,True
162,59,150,150,True
162,60,90,90,True
162,61,110,110,True
162,62,100,100,True
162,63,150,150,True
162,64,100,100,True
162,65,160,160,True
162,66,130,130,True
162,67,140,140,True
162,68,110,110,True
162,69,130,130,True
162,70,130,130,True
162,71,80,80,True
162,72,100,100,True
162,73,90,90,True
162,74,140,140,True
162,75,190,190,True
162,76,50,50,True
162,77,60,60,True
162,78,130,130,True
162,79,130,130,True
162,80,110,110,True
162,81,110,110,True
162,82,100,100,True
162,83,120,120,True
162,84,140,140,True
162,85,120,120,True
162,86,110,110,True
162,87,120,120,True
162,88,130,130,True
162,89,140,140,True
162,90,120,120,True
162,91,110,110,True
162,92,80,80,True
162,93,160,160,True
163,0,110,110,True
163,1,130,130,True
163,2,70,70,True
163,3,70,70,True
163,4,90,90,True
163,5,90,90,True
163,6,170,170,True
163,7,150,150,True
163,8,150,150,True
163,9,70,70,True
163,10,120,120,True
163,11,100,100,True
163,12,70,70,True
163,13,80,80,True
163,14,100,100,True
163,15,100,100,True
163,16,100,100,True
163,17,120,120,True
163,18,130,130,True
163,19,170,170,True
163,20,50,50,True
163,21,70,70,True
163,22,120,120,True
163,23,80,80,True
163,24,120,120,True
163,25,100,100,True
163,26,130,130,True
163,27,140,140,True
163,28,100,100,True
163,29,120,120,True
163,30,120,120,True
163,31,130,130,True
163,32,130,130,True
163,33,210,210,True
163,34,100,100,True
163,35,130,130,True
163,36,120,120,True
163,37,170,170,True
163,38,80,80,True
163,39,120,120,True
163,40,80,80,True
163,41,100,100,True
163,42,130,130,True
163,43,170,170,True
163,44,90,90,True
163,45,110,110,True
163,46,130,130,True
163,47,110,110,True
163,48,40,40,True
163,49,130,130,True
163,50,110,110,True
163,51,150,150,True
163,52,80,80,True
163,53,70,70,True
163,54,70,70,True
163,55,90,90,True
163,56,20,20,True
163,57,90,90,True
163,58,130,130,True
163,59,150,150,True
163,60,90,90,True
163,61,110,110,True
163,62,100,100,True
163,63,150,150,True
163,64,100,100,True
163,65,160,160,True
163,66,130,130,True
163,67,140,140,True
163,68,110,110,True
163,69,130,130,True
163,70,130,130,True
163,71,80,80,True
163,72,100,100,True
163,73,90,90,True
163,74,140,140,True
163,75,190,190,True
163,76,50,50,True
163,77,60,60,True
163,78,130,130,True
163,79,130,130,True
163,80,110,110,True
163,81,110,110,True
163,82,100,100,True
163,83,120,120,True
163,84,140,140,True
163,85,120,120,True
163,86,110,110,True
163,87,120,120,True
163,88,130,130,True
163,89,140,140,True
163,90,120,120,True
163,91,110,110,True
163,92,80,80,True
163,93,160,160,True
164,0,110,110,True
164,1,130,130,True
164,2,70,70,True
164,3,70,70,True
164,4,90,90,True
164,5,90,90,True
164,6,170,170,True
164,7,150,150,True
164,8,150,150,True
164,9,70,70,True
164,10,120,120,True
164,11,100,100,True
164,12,70,70,True
164,13,80,80,True
164,14,100,100,True
164,15,100,100,True
164,16,100,100,True
164,17,120,120,True
164,18,130,130,True
164,19,170,170,True
164,20,50,50,True
164,21,70,70,True
164,22,120,120,True
164,23,80,80,True
164,24,120,120,True
164,25,100,100,True
164,26,130,130,True
164,27,140,140,True
164,28,100,100,True
164,29,120,120,True
164,30,120,120,True
164,31,130,130,True
164,32,130,130,True
164,33,210,210,True
164,34,100,100,True
164,35,130,130,True
164,36,120,120,True
164,37,170,170,True
164,38,80,80,True
164,39,120,120,True
164,40,80,80,True
164,41,100,100,True
164,42,130,130,True
164,43,170,170,True
164,44,90,90,True
164,45,110,110,True
164,46,130,130,True
164,47,110,110,True
164,48,40,40,True
164,49,130,130,True
164,50,110,110,True
164,51,150,150,True
164,52,80,80,True
164,53,70,70,True
164,54,70,70,True
164,55,90,90,True
164,56,20,20,True
164,57,90,90,True
164,58,130,130,True
164,59,150,150,True
164,60,90,90,True
164,61,110,110,True
164,62,100,100,True
164,63,150,150,True
164,64,100,100,True
164,65,160,160,True
164,66,130,130,True
164,67,140,140,True
164,68,110,110,True
164,69,130,130,True
164,70,130,130,True
164,71,80,80,True
164,72,100,100,True
164,73,90,90,True
164,74,140,140,True
164,75,190,190,True
164,76,50,50,True
164,77,60,60,True
164,78,130,130,True
164,79,130,130,True
164,80,110,110,True
164,81,110,110,True
164,82,100,100,True
164,83,120,120,True
164,84,140,140,True
164,85,120,120,True
164,86,110,110,True
164,87,120,120,True
164,88,130,130,True
164,89,140,140,True
164,90,120,120,True
164,91,110,110,True
164,92,80,80,True
164,93,160,160,True
165,0,110,110,True
165,1,130,130,True
165,2,70,70,True
165,3,70,70,True
165,4,90,90,True
165,5,90,90,True
165,6,170,170,True
165,7,150,150,True
165,8,150,150,True
165,9,70,70,True
165,10,120,120,True
165,11,100,100,True
165,12,70,70,True
165,13,80,80,True
165,14,100,100,True
165,15,100,100,True
165,16,100,100,True
165,17,120,120,True
165,18,130,130,True
165,19,170,170,True
165,20,50,50,True
165,21,70,70,True
165,22,120,120,True
165,23,80,80,True
165,24,120,120,True
165,25,100,100,True
165,26,130,130,True
165,27,140,140,True
165,28,100,100,True
165,29,120,120,True
165,30,120,120,True
165,31,130,130,True
165,32,130,130,True
165,33,210,210,True
165,34,100,100,True
165,35,130,130,True
165,36,120,120,True
165,37,170,170,True
165,38,80,80,True
165,39,120,120,True
165,40,80,80,True
165,41,100,100,True
165,42,130,130,True
165,43,170,170,True
165,44,90,90,True
165,45,110,110,True
165,46,130,130,True
165,47,110,110,True
165,48,40,40,True
165,49,130,130,True
165,50,110,110,True
165,51,150,150,True
165,52,80,80,True
165,53,70,70,True
165,54,70,70,True
165,55,90,90,True
165,56,20,20,True
165,57,90,90,True
165,58,130,130,True
165,59,150,150,True
165,60,90,90,True
165,61,110,110,True
165,62,100,100,True
165,63,150,150,True
165,64,100,100,True
165,65,160,160,True
165,66,130,130,True
165,67,140,140,True
165,68,110,110,True
165,69,130,130,True
165,70,130,130,True
165,71,80,80,True
165,72,100,100,True
165,73,90,90,True
165,74,140,140,True
165,75,190,190,True
165,76,50,50,True
165,77,60,60,True
165,78,130,130,True
165,79,130,130,True
165,80,110,110,True
165,81,110,110,True
165,82,100,100,True
165,83,120,120,True
165,84,140,140,True
165,85,120,120,True
165,86,110,110,True
165,87,120,120,True
165,88,130,130,True
165,89,140,140,True
165,90,120,120,True
165,91,110,110,True
165,92,80,80,True
165,93,160,160,True
166,0,110,110,True
166,1,130,130,True
166,2,70,70,True
166,3,70,70,True
166,4,90,90,True
166,5,90,90,True
166,6,170,170,True
166,7,150,150,True
166,8,150,150,True
166,9,70,70,True
166,10,120,120,True
166,11,100,100,True
166,12,70,70,True
166,13,80,80,True
166,14,100,100,True
166,15,100,100,True
166,16,100,100,True
166,17,120,120,True
166,18,130,130,True
166,19,170,170,True
166,20,50,50,True
166,21,70,70,True
166,22,120,120,True
166,23,80,80,True
166,24,120,120,True
166,25,100,100,True
166,26,130,130,True
166,27,140,140,True
166,28,100,100,True
166,29,120,120,True
166,30,120,120,True
166,31,130,130,True
166,32,130,130,True
166,33,210,210,True
166,34,100,100,True
166,35,130,130,True
166,36,120,120,True
166,37,170,170,True
166,38,80,80,True
166,39,120,120,True
166,40,80,80,True
166,41,100,100,True
166,42,130,130,True
166,43,170,170,True
166,44,90,90,True
166,45,110,110,True
166,46,130,130,True
166,47,110,110,True
166,48,40,40,True
166,49,130,130,True
166,50,110,110,True
166,51,150,150,True
166,52,80,80,True
166,53,70,70,True
166,54,70,70,True
166,55,90,90,True
166,56,20,20,False
166,57,90,90,True
166,58,130,130,True
166,59,150,150,True
166,60,90,90,True
166,61,110,110,True
166,62,100,100,True
166,63,150,150,True
166,64,100,100,True
166,65,160,160,True
166,66,130,130,True
166,67,140,140,True
166,68,110,110,True
166,69,130,130,True
166,70,130,130,True
166,71,80,80,True
166,72,100,100,True
166,73,90,90,True
166,74,140,140,True
166,75,190,190,True
166,76,50,50,True
166,77,60,60,True
166,78,130,130,True
166,79,130,130,True
166,80,110,110,True
166,81,110,110,True
166,82,100,100,True
166,83,120,120,True
166,84,140,140,True
166,85,120,120,True
166,86,110,110,True
166,87,120,120,True
166,88,130,130,True
166,89,140,140,True
166,90,120,120,True
166,91,110,110,True
166,92,80,80,True
166,93,160,160,True
167,0,110,110,True
167,1,130,130,True
167,2,70,70,True
167,3,70,70,True
167,4,90,90,True
167,5,90,90,True
167,6,170,170,True
167,7,150,150,True
167,8,150,150,True
167,9,70,70,True
167,10,120,120,True
167,11,100,100,True
167,12,70,70,True
167,13,80,80,True
167,14,100,100,True
167,15,100,100,True
167,16,100,100,True
167,17,120,120,True
167,18,130,130,True
167,19,170,170,True
167,20,50,50,True
167,21,70,70,True
167,22,120,120,True
167,23,80,80,True
167,24,120,120,True
167,25,100,100,True
167,26,130,130,True
167,27,140,140,True
167,28,100,100,True
167,29,120,120,True
167,30,120,120,True
167,31,130,130,True
167,32,130,130,True
167,33,210,210,True
167,34,100,100,True
167,35,130,130,True
167,36,120,120,True
167,37,170,170,True
167,38,80,80,True
167,39,120,120,True
167,40,80,80,True
167,41,100,100,True
167,42,130,130,True
167,43,170,170,True
167,44,90,90,True
167,45,110,110,True
167,46,130,130,True
167,47,110,110,True
167,48,40,40,True
167,49,130,130,True
167,50,110,110,True
167,51,150,150,True
167,52,80,80,True
167,53,70,70,True
167,54,70,70,True
167,55,90,90,True
167,56,20,20,True
167,57,90,90,True
167,58,130,130,True
167,59,150,150,True
167,60,90,90,True
167,61,110,110,True
167,62,100,100,True
167,63,150,150,True
167,64,100,100,True
167,65,160,160,True
167,66,130,130,True
167,67,140,140,True
167,68,110,110,True
167,69,130,130,True
167,70,130,130,True
167,71,80,80,True
167,72,100,100,True
167,73,90,90,True
167,74,140,140,True
167,75,190,190,True
167,76,50,50,True
167,77,60,60,True
167,78,130,130,True
167,79,130,130,True
167,80,110,110,True
167,81,110,110,True
167,82,100,100,True
167,83,120,120,True
167,84,140,140,True
167,85,120,120,True
167,86,110,110,True
167,87,120,120,True
167,88,130,130,True
167,89,140,140,True
167,90,120,120,True
167,91,110,110,True
167,92,80,80,True
167,93,160,160,True
168,0,110,110,True
168,1,130,130,True
168,2,70,70,True
168,3,70,70,True
168,4,90,90,True
168,5,90,90,True
168,6,170,170,True
168,7,150,150,True
168,8,150,150,True
168,9,70,70,True
168,10,120,120,True
168,11,100,100,True
168,12,70,70,True
168,13,80,80,True
168,14,100,100,True
168,15,100,100,True
168,16,100,100,True
168,17,120,120,True
168,18,130,130,True
168,19,170,170,True
168,20,50,50,True
168,21,70,70,True
168,22,120,120,True
168,23,80,80,True
168,24,120,120,True
168,25,100,100,True
168,26,130,130,True
168,27,140,140,True
168,28,100,100,True
168,29,120,120,True
168,30,120,120,True
168,31,130,130,True
168,32,130,130,True
168,33,210,210,True
168,34,100,100,True
168,35,130,130,True
168,36,120,120,True
168,37,170,170,True
168,38,80,80,True
168,39,120,120,True
168,40,80,80,True
168,41,100,100,True
168,42,130,130,True
168,43,170,170,True
168,44,90,90,True
168,45,110,110,True
168,46,130,130,True
168,47,110,110,True
168,48,40,40,True
168,49,130,130,True
168,50,110,110,True
168,51,150,150,True
168,52,80,80,True
168,53,70,70,True
168,54,70,70,True
168,55,90,90,True
168,56,20,20,True
168,57,90,90,True
168,58,130,130,True
168,59,150,150,True
168,60,90,90,True
168,61,110,110,True
168,62,100,100,True
168,63,150,150,True
168,64,100,100,True
168,65,160,160,True
168,66,130,130,True
168,67,140,140,True
168,68,110,110,True
168,69,130,130,True
168,70,130,130,True
168,71,80,80,True
168,72,100,100,True
168,73,90,90,True
168,74,140,140,True
168,75,190,190,True
168,76,50,50,True
168,77,60,60,True
168,78,130,130,True
168,79,130,130,True
168,80,110,110,True
168,81,110,110,True
168,82,100,100,True
168,83,120,120,True
168,84,140,140,True
168,85,120,120,True
168,86,110,110,True
168,87,120,120,True
168,88,130,130,True
168,89,140,140,True
168,90,120,120,True
168,91,110,110,True
168,92,80,80,True
168,93,160,160,True
169,0,110,110,True
169,1,130,130,True
169,2,70,70,True
169,3,70,70,True
169,4,90,90,True
169,5,90,90,True
169,6,170,170,True
169,7,150,150,True
169,8,150,150,True
169,9,70,70,True
169,10,120,120,True
169,11,100,100,True
169,12,70,70,True
169,13,80,80,True
169,14,100,100,True
169,15,100,100,True
169,16,100,100,True
169,17,120,120,True
169,18,130,130,True
169,19,170,170,True
169,20,50,50,True
169,21,70,70,True
169,22,120,120,True
169,23,80,80,True
169,24,120,120,True
169,25,100,100,True
169,26,130,130,True
169,27,140,140,True
169,28,100,100,True
169,29,120,120,True
169,30,120,120,True
169,31,130,130,True
169,32,130,130,True
169,33,210,210,True
169,34,100,100,True
169,35,130,130,True
169,36,120,120,True
169,37,170,170,True
169,38,80,80,True
169,39,120,120,True
169,40,80,80,True
169,41,100,100,True
169,42,130,130,True
169,43,170,170,True
169,44,90,90,True
169,45,110,110,True
169,46,130,130,True
169,47,110,110,True
169,48,40,40,True
169,49,130,130,True
169,50,110,110,True
169,51,150,150,True
169,52,80,80,True
169,53,70,70,True
169,54,70,70,True
169,55,90,90,True
169,56,20,20,True
169,57,90,90,True
169,58,130,130,True
169,59,150,150,True
169,60,90,90,True
169,61,110,110,True
169,62,100,100,True
169,63,150,150,True
169,64,100,100,True
169,65,160,160,True
169,66,130,130,True
169,67,140,140,True
169,68,110,110,True
169,69,130,130,True
169,70,130,130,True
169,71,80,80,True
169,72,100,100,True
169,73,90,90,True
169,74,140,140,True
169,75,190,190,True
169,76,50,50,True
169,77,60,60,True
169,78,130,130,True
169,79,130,130,True
169,80,110,110,True
169,81,110,110,True
169,82,100,100,True
169,83,120,120,True
169,84,140,140,True
169,85,120,120,True
169,86,110,110,True
169,87,120,120,True
169,88,130,130,True
169,89,140,140,True
169,90,120,120,True
169,91,110,110,True
169,92,80,80,True
169,93,160,160,True
170,0,110,110,True
170,1,130,130,True
170,2,70,70,True
170,3,70,70,True
170,4,90,90,True
170,5,90,90,True
170,6,170,170,True
170,7,150,150,True
170,8,150,150,True
170,9,70,70,True
170,10,120,120,True
170,11,100,100,True
170,12,70,70,True
170,13,80,80,True
170,14,100,100,True
170,15,100,100,True
170,16,100,100,True
170,17,120,120,True
170,18,130,130,True
170,19,170,170,True
170,20,50,50,True
170,21,70,70,True
170,22,120,120,True
170,23,80,80,True
170,24,120,120,True
170,25,100,100,True
170,26,130,130,True
170,27,140,140,True
170,28,100,100,True
170,29,120,120,True
170,30,120,120,True
170,31,130,130,True
170,32,130,130,True
170,33,210,210,True
170,34,100,100,True
170,35,130,130,True
170,36,120,120,True
170,37,170,170,True
170,38,80,80,True
170,39,120,120,True
170,40,80,80,True
170,41,100,100,True
170,42,130,130,True
170,43,170,170,True
170,44,90,90,True
170,45,110,110,True
170,46,130,130,True
170,47,110,110,True
170,48,40,40,False
170,49,130,130,True
170,50,110,110,True
170,51,150,150,True
170,52,80,80,True
170,53,70,70,True
170,54,70,70,True
170,55,90,90,True
170,56,20,20,True
170,57,90,90,True
170,58,130,130,True
170,59,150,150,True
170,60,90,90,True
170,61,110,110,True
170,62,100,100,True
170,63,150,150,True
170,64,100,100,True
170,65,160,160,True
170,66,130,130,True
170,67,140,140,True
170,68,110,110,True
170,69,130,130,True
170,70,130,130,True
170,71,80,80,True
170,72,100,100,True
170,73,90,90,True
170,74,140,140,True
170,75,190,190,True
170,76,50,50,True
170,77,60,60,True
170,78,130,130,True
170,79,130,130,True
170,80,110,110,True
170,81,110,110,True
170,82,100,100,True
170,83,120,120,True
170,84,140,140,True
170,85,120,120,True
170,86,110,110,True
170,87,120,120,True
170,88,130,130,True
170,89,140,140,True
170,90,120,120,True
170,91,110,110,True
170,92,80,80,True
170,93,160,160,True
171,0,110,110,True
171,1,130,130,True
171,2,70,70,True
171,3,70,70,True
171,4,90,90,True
171,5,90,90,True
171,6,170,170,True
171,7,150,150,True
171,8,150,150,True
171,9,70,70,True
171,10,120,120,True
171,11,100,100,True
171,12,70,70,True
171,13,80,80,True
171,14,100,100,True
171,15,100,100,True
171,16,100,100,True
171,17,120,120,True
171,18,130,130,True
171,19,170,170,True
171,20,50,50,True
171,21,70,70,True
171,22,120,120,True
171,23,80,80,True
171,24,120,120,True
171,25,100,100,True
171,26,130,130,True
171,27,140,140,True
171,28,100,100,True
171,29,120,120,True
171,30,120,120,True
171,31,130,130,True
171,32,130,130,True
171,33,210,210,True
171,34,100,100,True
171,35,130,130,True
171,36,120,120,True
171,37,170,170,True
171,38,80,80,True
171,39,120,120,True
171,40,80,80,False
171,41,100,100,True
171,42,130,130,True
171,43,170,170,True
171,44,90,90,True
171,45,110,110,True
171,46,130,130,True
171,47,110,110,True
171,48,40,40,True
171,49,130,130,True
171,50,110,110,True
171,51,150,150,True
171,52,80,80,True
171,53,70,70,True
171,54,70,70,True
171,55,90,90,True
171,56,20,20,True
171,57,90,90,True
171,58,130,130,True
171,59,150,150,True
171,60,90,90,True
171,61,110,110,True
171,62,100,100,True
171,63,150,150,True
171,64,100,100,True
171,65,160,160,True
171,66,130,130,True
171,67,140,140,True
171,68,110,110,True
171,69,130,130,True
171,70,130,130,True
171,71,80,80,True
171,72,100,100,True
171,73,90,90,True
171,74,140,140,True
171,75,190,190,True
171,76,50,50,True
171,77,60,60,True
171,78,130,130,True
171,79,130,130,True
171,80,110,110,True
171,81,110,110,True
171,82,100,100,True
171,83,120,120,True
171,84,140,140,True
171,85,120,120,True
171,86,110,110,True
171,87,120,120,True
171,88,130,130,True
171,89,140,140,True
171,90,120,120,True
171,91,110,110,True
171,92,80,80,True
171,93,160,160,True
172,0,110,110,True
172,1,130,130,True
172,2,70,70,True
172,3,70,70,True
172,4,90,90,True
172,5,90,90,True
172,6,170,170,True
172,7,150,150,True
172,8,150,150,True
172,9,70,70,True
172,10,120,120,True
172,11,100,100,True
172,12,70,70,True
172,13,80,80,True
172,14,100,100,True
172,15,100,100,True
172,16,100,100,True
172,17,120,120,True
172,18,130,130,True
172,19,170,170,True
172,20,50,50,True
172,21,70,70,True
172,22,120,120,True
172,23,80,80,True
172,24,120,120,True
172,25,100,100,True
172,26,130,130,True
172,27,140,140,True
172,28,100,100,True
172,29,120,120,True
172,30,120,120,True
172,31,130,130,True
172,32,130,130,True
172,33,210,210,True
172,34,100,100,True
172,35,130,130,True
172,36,120,120,True
172,37,170,170,True
172,38,80,80,True
172,39,120,120,True
172,40,80,80,True
172,41,100,100,True
172,42,130,130,True
172,43,170,170,True
172,44,90,90,True
172,45,110,110,True
172,46,130,130,True
172,47,110,110,True
172,48,40,40,True
172,49,130,130,True
172,50,110,110,True
172,51,150,150,True
172,52,80,80,True
172,53,70,70,True
172,54,70,70,True
172,55,90,90,True
172,56,20,20,True
172,57,90,90,True
172,58,130,130,True
172,59,150,150,True
172,60,90,90,True
172,61,110,110,True
172,62,100,100,True
172,63,150,150,True
172,64,100,100,True
172,65,160,160,True
172,66,130,130,True
172,67,140,140,True
172,68,110,110,True
172,69,130,130,True
172,70,130,130,True
172,71,80,80,True
172,72,100,100,True
172,73,90,90,True
172,74,140,140,True
172,75,190,190,True
172,76,50,50,True
172,77,60,60,True
172,78,130,130,True
172,79,130,130,True
172,80,110,110,True
172,81,110,110,True
172,82,100,100,True
172,83,120,120,True
172,84,140,140,True
172,85,120,120,True
172,86,110,110,True
172,87,120,120,True
172,88,130,130,True
172,89,140,140,True
172,90,120,120,True
172,91,110,110,True
172,92,80,80,True
172,93,160,160,True
173,0,110,110,True
173,1,130,130,True
173,2,70,70,True
173,3,70,70,True
173,4,90,90,True
173,5,90,90,True
173,6,170,170,True
173,7,150,150,True
173,8,150,150,True
173,9,70,70,True
173,10,120,120,True
173,11,100,100,True
173,12,70,70,True
173,13,80,80,True
173,14,100,100,True
173,15,100,100,True
173,16,100,100,True
173,17,120,120,True
173,18,130,130,True
173,19,170,170,True
173,20,50,50,True
173,21,70,70,True
173,22,120,120,True
173,23,80,80,True
173,24,120,120,True
173,25,100,100,True
173,26,130,130,True
173,27,140,140,True
173,28,100,100,True
173,29,120,120,True
173,30,120,120,True
173,31,130,130,True
173,32,130,130,True
173,33,210,210,True
173,34,100,100,True
173,35,130,130,True
173,36,120,120,True
173,37,170,170,True
173,38,80,80,True
173,39,120,120,True
173,40,80,80,True
173,41,100,100,True
173,42,130,130,True
173,43,170,170,True
173,44,90,90,True
173,45,110,110,True
173,46,130,130,True
173,47,110,110,True
173,48,40,40,True
173,49,130,130,True
173,50,110,110,True
173,51,150,150,True
173,52,80,80,True
173,53,70,70,True
173,54,70,70,True
173,55,90,90,True
173,56,20,20,True
173,57,90,90,True
173,58,130,130,True
173,59,150,150,True
173,60,90,90,True
173,61,110,110,True
173,62,100,100,True
173,63,150,150,True
173,64,100,100,True
173,65,160,160,True
173,66,130,130,True
173,67,140,140,True
173,68,110,110,True
173,69,130,130,True
173,70,130,130,True
173,71,80,80,True
173,72,100,100,True
173,73,90,90,True
173,74,140,140,True
173,75,190,190,True
173,76,50,50,True
173,77,60,60,True
173,78,130,130,True
173,79,130,130,True
173,80,110,110,True
173,81,110,110,True
173,82,100,100,True
173,83,120,120,True
173,84,140,140,True
173,85,120,120,True
173,86,110,110,True
173,87,120,120,True
173,88,130,130,True
173,89,140,140,True
173,90,120,120,True
173,91,110,110,True
173,92,80,80,True
173,93,160,160,True
174,0,110,110,True
174,1,130,130,True
174,2,70,70,True
174,3,70,70,True
174,4,90,90,True
174,5,90,90,True
174,6,170,170,True
174,7,150,150,True
174,8,150,150,True
174,9,70,70,True
174,10,120,120,True
174,11,100,100,True
174,12,70,70,True
174,13,80,80,True
174,14,100,100,True
174,15,100,100,True
174,16,100,100,True
174,17,120,120,True
174,18,130,130,True
174,19,170,170,True
174,20,50,50,True
174,21,70,70,True
174,22,120,120,True
174,23,80,80,True
174,24,120,120,True
174,25,100,100,True
174,26,130,130,True
174,27,140,140,True
174,28,100,100,True
174,29,120,120,True
174,30,120,120,True
174,31,130,130,True
174,32,130,130,True
174,33,210,210,True
174,34,100,100,True
174,35,130,130,True
174,36,120,120,True
174,37,170,170,True
174,38,80,80,True
174,39,120,120,True
174,40,80,80,True
174,41,100,100,True
174,42,130,130,True
174,43,170,170,True
174,44,90,90,True
174,45,110,110,True
174,46,130,130,True
174,47,110,110,True
174,48,40,40,True
174,49,130,130,True
174,50,110,110,True
174,51,150,150,True
