bootstrap_replicate,support_fraction,baseline_motif_count,replicate_discovered_motif_count,retained_baseline_motif_count,novel_motif_count,discovery_set_retention,discovery_set_jaccard
466,0.2,542,4852,542,4310,1.0,0.11170651277823578
466,0.3,342,2176,342,1834,1.0,0.15716911764705882
467,0.1,1098,12564,1098,11466,1.0,0.08739255014326648
467,0.2,542,5414,542,4872,1.0,0.10011082379017362
467,0.3,342,2529,342,2187,1.0,0.13523131672597866
468,0.1,1098,11231,1098,10133,1.0,0.09776511441545721
468,0.2,542,4782,542,4240,1.0,0.11334169803429528
468,0.3,342,2055,342,1713,1.0,0.16642335766423358
469,0.1,1098,12021,1098,10923,1.0,0.09134015472922385
469,0.2,542,4864,542,4322,1.0,0.11143092105263158
469,0.3,342,2093,342,1751,1.0,0.1634018155757286
470,0.1,1098,10680,1098,9582,1.0,0.10280898876404494
470,0.2,542,4672,542,4130,1.0,0.11601027397260275
470,0.3,342,1923,342,1581,1.0,0.17784711388455537
471,0.1,1098,14195,1098,13097,1.0,0.07735117999295527
471,0.2,542,5737,542,5195,1.0,0.09447446400557782
471,0.3,342,2369,342,2027,1.0,0.14436471084845925
472,0.1,1098,12376,1098,11278,1.0,0.08872010342598578
472,0.2,542,5622,542,5080,1.0,0.09640697260761295
472,0.3,342,2452,342,2110,1.0,0.13947797716150082
473,0.1,1098,12725,1098,11627,1.0,0.08628683693516699
473,0.2,542,5306,542,4764,1.0,0.10214851111948738
473,0.3,342,2214,342,1872,1.0,0.15447154471544716
474,0.1,1098,10914,1098,9816,1.0,0.10060472787245739
474,0.2,542,4425,542,3883,1.0,0.12248587570621469
474,0.3,342,2009,342,1667,1.0,0.17023394723743157
475,0.1,1098,10195,1098,9097,1.0,0.10769985286905345
475,0.2,542,4522,542,3980,1.0,0.11985846970367094
475,0.3,342,1778,342,1436,1.0,0.1923509561304837
476,0.1,1098,12029,1098,10931,1.0,0.09127940809709868
476,0.2,542,5450,542,4908,1.0,0.09944954128440367
476,0.3,342,2141,342,1799,1.0,0.15973843998131715
477,0.1,1098,11195,1098,10097,1.0,0.09807949977668602
477,0.2,542,4950,542,4408,1.0,0.10949494949494949
477,0.3,342,2066,342,1724,1.0,0.16553727008712488
478,0.1,1098,11990,1098,10892,1.0,0.09157631359466221
478,0.2,542,5481,542,4939,1.0,0.09888706440430578
478,0.3,342,2555,342,2213,1.0,0.13385518590998044
479,0.1,1098,12583,1098,11485,1.0,0.08726058968449496
479,0.2,542,5661,542,5119,1.0,0.09574280162515457
479,0.3,342,2555,342,2213,1.0,0.13385518590998044
480,0.1,1098,10990,1098,9892,1.0,0.09990900818926296
480,0.2,542,4548,542,4006,1.0,0.11917326297273527
480,0.3,342,1991,342,1649,1.0,0.17177297840281266
481,0.1,1098,11220,1098,10122,1.0,0.09786096256684491
481,0.2,542,4849,542,4307,1.0,0.111775623839967
481,0.3,342,2104,342,1762,1.0,0.16254752851711027
482,0.1,1098,12429,1098,11331,1.0,0.08834178131788559
482,0.2,542,5311,542,4769,1.0,0.10205234419130108
482,0.3,342,2389,342,2047,1.0,0.14315613227291754
483,0.1,1098,10808,1098,9710,1.0,0.10159141376757957
483,0.2,542,4979,542,4437,1.0,0.10885720024101225
483,0.3,342,2307,342,1965,1.0,0.1482444733420026
484,0.1,1098,11287,1098,10189,1.0,0.09728005670240099
484,0.2,542,4933,542,4391,1.0,0.10987228866815325
484,0.3,342,2586,342,2244,1.0,0.13225058004640372
485,0.1,1098,12537,1098,11439,1.0,0.08758076094759512
485,0.2,542,5061,542,4519,1.0,0.10709345979055522
485,0.3,342,2150,342,1808,1.0,0.15906976744186047
486,0.1,1098,13333,1098,12235,1.0,0.08235205880147003
486,0.2,542,5325,542,4783,1.0,0.10178403755868545
486,0.3,342,2569,342,2227,1.0,0.1331257298559751
487,0.1,1098,11740,1098,10642,1.0,0.09352640545144804
487,0.2,542,4714,542,4172,1.0,0.11497666525243955
487,0.3,342,2025,342,1683,1.0,0.1688888888888889
488,0.1,1098,12652,1098,11554,1.0,0.08678469807145116
488,0.2,542,5631,542,5089,1.0,0.09625288581069082
488,0.3,342,2376,342,2034,1.0,0.14393939393939395
489,0.1,1098,11746,1098,10648,1.0,0.0934786310233271
489,0.2,542,4754,542,4212,1.0,0.11400925536390408
489,0.3,342,2091,342,1749,1.0,0.16355810616929697
490,0.1,1098,12084,1098,10986,1.0,0.09086395233366434
490,0.2,542,4639,542,4097,1.0,0.11683552489760725
490,0.3,342,2135,342,1793,1.0,0.16018735362997658
491,0.1,1098,10284,1098,9186,1.0,0.10676779463243874
491,0.2,542,4655,542,4113,1.0,0.11643394199785177
491,0.3,342,2170,342,1828,1.0,0.1576036866359447
492,0.1,1098,10042,1098,8944,1.0,0.10934076877116113
492,0.2,542,4015,542,3473,1.0,0.13499377334993773
492,0.3,342,1686,342,1344,1.0,0.20284697508896798
493,0.1,1098,12475,1098,11377,1.0,0.08801603206412825
493,0.2,542,5592,542,5050,1.0,0.0969241773962804
493,0.3,342,2289,342,1947,1.0,0.14941022280471822
494,0.1,1098,13516,1098,12418,1.0,0.08123705238236165
494,0.2,542,5907,542,5365,1.0,0.09175554426951076
494,0.3,342,2633,342,2291,1.0,0.12988985947588302
495,0.1,1098,11334,1098,10236,1.0,0.0968766543144521
495,0.2,542,4908,542,4366,1.0,0.1104319478402608
495,0.3,342,2022,342,1680,1.0,0.16913946587537093
496,0.1,1098,12460,1098,11362,1.0,0.08812199036918138
496,0.2,542,5020,542,4478,1.0,0.10796812749003984
496,0.3,342,2018,342,1676,1.0,0.1694747274529237
497,0.1,1098,11958,1098,10860,1.0,0.09182137481184144
497,0.2,542,4910,542,4368,1.0,0.11038696537678208
497,0.3,342,2063,342,1721,1.0,0.16577799321376635
498,0.1,1098,12070,1098,10972,1.0,0.09096934548467274
498,0.2,542,4996,542,4454,1.0,0.10848678943154523
498,0.3,342,2058,342,1716,1.0,0.1661807580174927
499,0.1,1098,13867,1098,12769,1.0,0.0791807889233432
499,0.2,542,5539,542,4997,1.0,0.09785159776132876
499,0.3,342,2287,342,1945,1.0,0.14954088325317008
500,0.1,1098,10762,1098,9664,1.0,0.10202564579074522
500,0.2,542,4756,542,4214,1.0,0.11396131202691337
500,0.3,342,2213,342,1871,1.0,0.15454134658834162
