bootstrap_replicate,support_fraction,baseline_motif_count,replicate_discovered_motif_count,retained_baseline_motif_count,novel_motif_count,discovery_set_retention,discovery_set_jaccard
201,0.1,1098,954,954,0,0.8688524590163934,0.8688524590163934
201,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
201,0.3,342,303,303,0,0.8859649122807017,0.8859649122807017
202,0.1,1098,1069,1069,0,0.9735883424408015,0.9735883424408015
202,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
202,0.3,342,330,330,0,0.9649122807017544,0.9649122807017544
203,0.1,1098,984,984,0,0.8961748633879781,0.8961748633879781
203,0.2,542,520,520,0,0.959409594095941,0.959409594095941
203,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
204,0.1,1098,992,992,0,0.9034608378870674,0.9034608378870674
204,0.2,542,514,514,0,0.948339483394834,0.948339483394834
204,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
205,0.1,1098,1067,1067,0,0.9717668488160291,0.9717668488160291
205,0.2,542,510,510,0,0.940959409594096,0.940959409594096
205,0.3,342,304,304,0,0.8888888888888888,0.8888888888888888
206,0.1,1098,978,978,0,0.8907103825136612,0.8907103825136612
206,0.2,542,514,514,0,0.948339483394834,0.948339483394834
206,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
207,0.1,1098,944,944,0,0.8597449908925319,0.8597449908925319
207,0.2,542,519,519,0,0.9575645756457565,0.9575645756457565
207,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
208,0.1,1098,1066,1066,0,0.970856102003643,0.970856102003643
208,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
208,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
209,0.1,1098,1041,1041,0,0.9480874316939891,0.9480874316939891
209,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
209,0.3,342,328,328,0,0.9590643274853801,0.9590643274853801
210,0.1,1098,1003,1003,0,0.9134790528233151,0.9134790528233151
210,0.2,542,500,500,0,0.922509225092251,0.922509225092251
210,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
211,0.1,1098,991,991,0,0.9025500910746812,0.9025500910746812
211,0.2,542,516,516,0,0.9520295202952029,0.9520295202952029
211,0.3,342,299,299,0,0.8742690058479532,0.8742690058479532
212,0.1,1098,1022,1022,0,0.930783242258652,0.930783242258652
212,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
212,0.3,342,300,300,0,0.8771929824561403,0.8771929824561403
213,0.1,1098,1031,1031,0,0.9389799635701275,0.9389799635701275
213,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
213,0.3,342,301,301,0,0.8801169590643275,0.8801169590643275
214,0.1,1098,1037,1037,0,0.9444444444444444,0.9444444444444444
214,0.2,542,540,540,0,0.996309963099631,0.996309963099631
214,0.3,342,337,337,0,0.9853801169590644,0.9853801169590644
215,0.1,1098,981,981,0,0.8934426229508197,0.8934426229508197
215,0.2,542,519,519,0,0.9575645756457565,0.9575645756457565
215,0.3,342,327,327,0,0.956140350877193,0.956140350877193
216,0.1,1098,988,988,0,0.8998178506375227,0.8998178506375227
216,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
216,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
217,0.1,1098,1029,1029,0,0.9371584699453552,0.9371584699453552
217,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
217,0.3,342,312,312,0,0.9122807017543859,0.9122807017543859
218,0.1,1098,1009,1009,0,0.918943533697632,0.918943533697632
218,0.2,542,506,506,0,0.933579335793358,0.933579335793358
218,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
219,0.1,1098,959,959,0,0.8734061930783242,0.8734061930783242
219,0.2,542,542,542,0,1.0,1.0
219,0.3,342,340,340,0,0.9941520467836257,0.9941520467836257
220,0.1,1098,969,969,0,0.8825136612021858,0.8825136612021858
220,0.2,542,539,539,0,0.9944649446494465,0.9944649446494465
220,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
221,0.1,1098,1000,1000,0,0.9107468123861566,0.9107468123861566
221,0.2,542,517,517,0,0.9538745387453874,0.9538745387453874
221,0.3,342,316,316,0,0.9239766081871345,0.9239766081871345
222,0.1,1098,1016,1016,0,0.9253187613843351,0.9253187613843351
222,0.2,542,514,514,0,0.948339483394834,0.948339483394834
222,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
223,0.1,1098,1017,1017,0,0.9262295081967213,0.9262295081967213
223,0.2,542,488,488,0,0.9003690036900369,0.9003690036900369
223,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
224,0.1,1098,988,988,0,0.8998178506375227,0.8998178506375227
224,0.2,542,503,503,0,0.9280442804428044,0.9280442804428044
224,0.3,342,286,286,0,0.8362573099415205,0.8362573099415205
225,0.1,1098,1017,1017,0,0.9262295081967213,0.9262295081967213
225,0.2,542,513,513,0,0.9464944649446494,0.9464944649446494
225,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
226,0.1,1098,1049,1049,0,0.9553734061930783,0.9553734061930783
226,0.2,542,506,506,0,0.933579335793358,0.933579335793358
226,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
227,0.1,1098,1019,1019,0,0.9280510018214936,0.9280510018214936
227,0.2,542,502,502,0,0.9261992619926199,0.9261992619926199
227,0.3,342,310,310,0,0.9064327485380117,0.9064327485380117
228,0.1,1098,1003,1003,0,0.9134790528233151,0.9134790528233151
228,0.2,542,490,490,0,0.9040590405904059,0.9040590405904059
228,0.3,342,320,320,0,0.935672514619883,0.935672514619883
229,0.1,1098,1024,1024,0,0.9326047358834244,0.9326047358834244
229,0.2,542,472,472,0,0.8708487084870848,0.8708487084870848
229,0.3,342,305,305,0,0.8918128654970761,0.8918128654970761
230,0.1,1098,1038,1038,0,0.9453551912568307,0.9453551912568307
230,0.2,542,507,507,0,0.9354243542435424,0.9354243542435424
230,0.3,342,295,295,0,0.8625730994152047,0.8625730994152047
231,0.1,1098,1029,1029,0,0.9371584699453552,0.9371584699453552
231,0.2,542,524,524,0,0.966789667896679,0.966789667896679
231,0.3,342,320,320,0,0.935672514619883,0.935672514619883
232,0.1,1098,989,989,0,0.900728597449909,0.900728597449909
232,0.2,542,535,535,0,0.9870848708487084,0.9870848708487084
232,0.3,342,338,338,0,0.9883040935672515,0.9883040935672515
233,0.1,1098,1011,1011,0,0.9207650273224044,0.9207650273224044
233,0.2,542,529,529,0,0.9760147601476015,0.9760147601476015
233,0.3,342,321,321,0,0.9385964912280702,0.9385964912280702
234,0.1,1098,1035,1035,0,0.9426229508196722,0.9426229508196722
234,0.2,542,525,525,0,0.9686346863468634,0.9686346863468634
234,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
235,0.1,1098,977,977,0,0.8897996357012751,0.8897996357012751
235,0.2,542,488,488,0,0.9003690036900369,0.9003690036900369
235,0.3,342,306,306,0,0.8947368421052632,0.8947368421052632
236,0.1,1098,1042,1042,0,0.9489981785063752,0.9489981785063752
236,0.2,542,527,527,0,0.9723247232472325,0.9723247232472325
236,0.3,342,326,326,0,0.9532163742690059,0.9532163742690059
237,0.1,1098,986,986,0,0.8979963570127505,0.8979963570127505
237,0.2,542,510,510,0,0.940959409594096,0.940959409594096
237,0.3,342,323,323,0,0.9444444444444444,0.9444444444444444
238,0.1,1098,1069,1069,0,0.9735883424408015,0.9735883424408015
238,0.2,542,533,533,0,0.9833948339483395,0.9833948339483395
238,0.3,342,337,337,0,0.9853801169590644,0.9853801169590644
239,0.1,1098,1054,1054,0,0.9599271402550091,0.9599271402550091
239,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
239,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
240,0.1,1098,1035,1035,0,0.9426229508196722,0.9426229508196722
240,0.2,542,512,512,0,0.9446494464944649,0.9446494464944649
240,0.3,342,311,311,0,0.9093567251461988,0.9093567251461988
241,0.1,1098,935,935,0,0.8515482695810564,0.8515482695810564
241,0.2,542,487,487,0,0.8985239852398524,0.8985239852398524
241,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
242,0.1,1098,1074,1074,0,0.9781420765027322,0.9781420765027322
242,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
242,0.3,342,335,335,0,0.97953216374269,0.97953216374269
243,0.1,1098,1007,1007,0,0.9171220400728597,0.9171220400728597
243,0.2,542,519,519,0,0.9575645756457565,0.9575645756457565
243,0.3,342,331,331,0,0.9678362573099415,0.9678362573099415
244,0.1,1098,989,989,0,0.900728597449909,0.900728597449909
244,0.2,542,523,523,0,0.9649446494464945,0.9649446494464945
244,0.3,342,319,319,0,0.9327485380116959,0.9327485380116959
245,0.1,1098,1015,1015,0,0.924408014571949,0.924408014571949
245,0.2,542,521,521,0,0.9612546125461254,0.9612546125461254
245,0.3,342,320,320,0,0.935672514619883,0.935672514619883
246,0.1,1098,1043,1043,0,0.9499089253187614,0.9499089253187614
246,0.2,542,529,529,0,0.9760147601476015,0.9760147601476015
246,0.3,342,336,336,0,0.9824561403508771,0.9824561403508771
247,0.1,1098,989,989,0,0.900728597449909,0.900728597449909
247,0.2,542,515,515,0,0.9501845018450185,0.9501845018450185
247,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
248,0.1,1098,1061,1061,0,0.9663023679417122,0.9663023679417122
248,0.2,542,536,536,0,0.988929889298893,0.988929889298893
248,0.3,342,333,333,0,0.9736842105263158,0.9736842105263158
249,0.1,1098,993,993,0,0.9043715846994536,0.9043715846994536
249,0.2,542,481,481,0,0.8874538745387454,0.8874538745387454
249,0.3,342,301,301,0,0.8801169590643275,0.8801169590643275
250,0.1,1098,964,964,0,0.8779599271402551,0.8779599271402551
250,0.2,542,498,498,0,0.9188191881918819,0.9188191881918819
250,0.3,342,309,309,0,0.9035087719298246,0.9035087719298246
251,0.1,1098,1053,1053,0,0.9590163934426229,0.9590163934426229
251,0.2,542,530,530,0,0.977859778597786,0.977859778597786
251,0.3,342,314,314,0,0.9181286549707602,0.9181286549707602
252,0.1,1098,1026,1026,0,0.9344262295081968,0.9344262295081968
252,0.2,542,493,493,0,0.9095940959409594,0.9095940959409594
252,0.3,342,286,286,0,0.8362573099415205,0.8362573099415205
253,0.1,1098,1003,1003,0,0.9134790528233151,0.9134790528233151
253,0.2,542,488,488,0,0.9003690036900369,0.9003690036900369
253,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
254,0.1,1098,1046,1046,0,0.9526411657559198,0.9526411657559198
254,0.2,542,532,532,0,0.981549815498155,0.981549815498155
254,0.3,342,339,339,0,0.9912280701754386,0.9912280701754386
255,0.1,1098,1041,1041,0,0.9480874316939891,0.9480874316939891
255,0.2,542,514,514,0,0.948339483394834,0.948339483394834
255,0.3,342,328,328,0,0.9590643274853801,0.9590643274853801
256,0.1,1098,1018,1018,0,0.9271402550091075,0.9271402550091075
256,0.2,542,532,532,0,0.981549815498155,0.981549815498155
256,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
257,0.1,1098,984,984,0,0.8961748633879781,0.8961748633879781
257,0.2,542,514,514,0,0.948339483394834,0.948339483394834
257,0.3,342,300,300,0,0.8771929824561403,0.8771929824561403
258,0.1,1098,969,969,0,0.8825136612021858,0.8825136612021858
258,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
258,0.3,342,313,313,0,0.9152046783625731,0.9152046783625731
259,0.1,1098,999,999,0,0.9098360655737705,0.9098360655737705
259,0.2,542,527,527,0,0.9723247232472325,0.9723247232472325
259,0.3,342,318,318,0,0.9298245614035088,0.9298245614035088
260,0.1,1098,1029,1029,0,0.9371584699453552,0.9371584699453552
260,0.2,542,506,506,0,0.933579335793358,0.933579335793358
260,0.3,342,315,315,0,0.9210526315789473,0.9210526315789473
261,0.1,1098,1064,1064,0,0.9690346083788707,0.9690346083788707
261,0.2,542,524,524,0,0.966789667896679,0.966789667896679
261,0.3,342,324,324,0,0.9473684210526315,0.9473684210526315
262,0.1,1098,1031,1031,0,0.9389799635701275,0.9389799635701275
262,0.2,542,509,509,0,0.9391143911439115,0.9391143911439115
262,0.3,342,317,317,0,0.9269005847953217,0.9269005847953217
263,0.1,1098,894,894,0,0.8142076502732241,0.8142076502732241
